Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1707,1553,1662,1828,1823,1885,1800,1764,1696,1623,1706,1370,1686,1684,1513,1337,1263,1187,1390,999,1243,779,898,979,939,1027,867,954,1027,861,1196,720,829,825,718,929,718,727,787,555,768,522,634,679,585,714,497,424,637,404,698,385,494,431,486,531,516,381,383,298,505,213,236,256,245,314,197,212,146,88,225,63,85,91,92,109,68,45,64,27,72,19,22,27,27,24,15,12,13,10,48,63091,Paletwat,MMR004009
 Yes - some difficulty,10,7,12,10,7,9,13,11,10,14,9,9,12,11,9,9,11,5,8,5,12,3,8,5,7,8,7,6,10,4,15,3,3,5,4,9,10,10,9,6,9,1,11,16,5,13,10,13,10,12,19,10,17,17,28,27,27,25,26,25,41,14,17,23,14,38,28,30,13,14,37,8,14,21,18,19,10,10,20,6,11,3,8,6,11,3,3,3,2,4,12,1117,Paletwat,MMR004009
 Yes - a lot of difficulty,8,3,4,-,2,3,1,4,8,8,7,4,2,1,4,3,2,4,3,7,5,1,1,4,2,5,2,3,2,3,3,1,2,3,1,4,4,6,4,4,9,1,4,3,2,4,3,4,2,3,11,6,3,11,6,14,9,8,6,7,16,9,9,14,8,10,13,18,7,5,17,2,4,11,8,16,6,1,10,5,13,3,2,8,-,4,5,-,6,2,10,496,Paletwat,MMR004009
 Yes - cannot remember/concentrate at all,1,-,3,5,3,3,4,2,3,2,4,2,4,3,3,5,4,1,5,3,7,2,4,4,4,4,6,3,1,1,4,2,5,3,2,5,2,-,-,-,3,1,-,1,1,6,1,3,4,1,1,1,1,1,3,5,1,3,4,4,4,3,1,3,1,7,5,3,1,4,6,2,-,2,1,6,3,1,3,3,12,4,2,2,5,2,-,1,2,-,14,267,Paletwat,MMR004009
 Total,1726,1563,1681,1843,1835,1900,1818,1781,1717,1647,1726,1385,1704,1699,1529,1354,1280,1197,1406,1014,1267,785,911,992,952,1044,882,966,1040,869,1218,726,839,836,725,947,734,743,800,565,789,525,649,699,593,737,511,444,653,420,729,402,515,460,523,577,553,417,419,334,566,239,263,296,268,369,243,263,167,111,285,75,103,125,119,150,87,57,97,41,108,29,34,43,43,33,23,16,23,16,84,64971,Paletwat,MMR004009
