Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1527,1531,1595,1638,1632,1495,1712,1803,1664,1628,1777,1704,1862,1971,1932,1836,1635,1909,2005,1621,2311,1675,1682,1814,1312,2116,1432,1756,1769,1561,2277,1486,1640,1740,1321,2276,1304,1649,1669,1323,1879,1280,1583,1403,1084,1995,1073,1431,1310,984,1485,955,1040,1132,896,1307,802,962,961,734,1079,689,820,752,508,946,357,611,411,287,674,266,350,369,228,619,191,290,316,137,304,139,150,143,94,180,50,83,54,26,175,104184,Chaung Oo,MMR005015
 Yes - some difficulty,9,8,6,6,5,3,5,7,6,3,10,5,3,9,6,5,5,7,2,2,6,4,3,7,3,5,5,5,7,4,6,4,8,8,4,13,4,8,6,8,10,4,9,10,4,17,8,5,8,5,19,12,8,10,12,30,7,15,19,9,22,24,19,28,18,41,19,25,16,12,54,21,22,40,19,69,20,33,34,12,54,14,34,32,10,26,8,12,13,8,36,1246,Chaung Oo,MMR005015
 Yes - a lot of difficulty,7,3,2,4,1,1,1,5,2,3,4,5,1,3,3,1,4,2,-,2,2,-,-,3,2,1,3,-,2,1,5,-,3,1,3,3,2,1,1,2,8,2,2,4,4,6,5,3,6,3,2,1,3,4,1,2,5,7,5,4,8,2,-,7,3,6,2,3,1,3,6,1,3,4,6,15,9,5,4,3,13,4,4,5,4,14,1,2,3,4,13,324,Chaung Oo,MMR005015
 Yes - cannot remember/concentrate at all,3,3,1,-,2,1,4,1,-,2,3,4,2,4,3,1,4,5,2,-,3,1,1,2,5,2,2,4,2,1,4,1,2,3,2,4,3,1,3,3,3,2,2,3,1,3,-,2,-,1,4,2,1,-,3,5,1,4,3,2,3,-,-,3,1,3,-,2,2,-,8,2,1,1,3,8,1,1,1,3,3,1,2,1,1,4,1,1,1,-,7,201,Chaung Oo,MMR005015
 Total,1546,1545,1604,1648,1640,1500,1722,1816,1672,1636,1794,1718,1868,1987,1944,1843,1648,1923,2009,1625,2322,1680,1686,1826,1322,2124,1442,1765,1780,1567,2292,1491,1653,1752,1330,2296,1313,1659,1679,1336,1900,1288,1596,1420,1093,2021,1086,1441,1324,993,1510,970,1052,1146,912,1344,815,988,988,749,1112,715,839,790,530,996,378,641,430,302,742,290,376,414,256,711,221,329,355,155,374,158,190,181,109,224,60,98,71,38,231,105955,Chaung Oo,MMR005015
