Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1039,1128,1112,1141,1293,1063,1144,1239,1256,1148,1247,1236,1391,1251,1186,1170,976,1060,1141,965,1137,870,914,840,770,867,715,767,810,676,992,621,781,631,599,816,652,610,657,560,760,477,645,621,530,748,526,444,520,401,638,405,510,428,484,529,397,340,360,274,469,191,260,229,218,266,170,157,109,83,159,78,98,130,87,126,83,68,71,48,62,38,48,25,28,37,21,19,17,13,41,51957,Loilem,MMR014011
 Yes - some difficulty,-,1,-,1,3,-,1,-,-,1,2,2,-,2,3,2,2,1,5,3,2,1,1,1,2,-,1,1,2,3,2,1,5,4,2,6,2,2,1,-,5,1,4,4,2,6,3,3,-,2,6,1,1,2,6,4,3,1,5,5,9,5,1,2,5,4,2,-,5,3,13,5,3,4,5,5,4,2,1,3,11,1,6,2,3,7,5,-,1,1,7,257,Loilem,MMR014011
 Yes - a lot of difficulty,-,-,-,1,2,1,-,-,1,2,1,-,2,1,-,2,-,1,-,1,6,1,2,1,-,3,1,1,2,-,3,1,1,2,1,3,-,1,2,-,4,1,-,2,-,3,1,-,-,2,2,-,1,2,1,-,1,-,1,-,4,1,-,-,1,1,-,1,-,-,2,1,-,1,1,-,1,-,1,-,-,-,-,1,-,2,-,-,-,-,2,87,Loilem,MMR014011
 Yes - cannot remember/concentrate at all,-,1,-,1,1,-,1,2,-,-,1,-,-,-,1,-,2,1,1,1,-,-,1,-,-,1,1,1,1,-,2,2,1,3,-,2,-,2,-,1,3,2,1,-,1,5,-,1,3,1,3,1,-,-,-,-,-,1,-,-,2,-,-,-,1,1,1,1,-,-,1,-,2,-,-,-,1,-,1,-,2,-,-,-,-,-,1,-,1,-,2,70,Loilem,MMR014011
 Total,1039,1130,1112,1144,1299,1064,1146,1241,1257,1151,1251,1238,1393,1254,1190,1174,980,1063,1147,970,1145,872,918,842,772,871,718,770,815,679,999,625,788,640,602,827,654,615,660,561,772,481,650,627,533,762,530,448,523,406,649,407,512,432,491,533,401,342,366,279,484,197,261,231,225,272,173,159,114,86,175,84,103,135,93,131,89,70,74,51,75,39,54,28,31,46,27,19,19,14,52,52371,Loilem,MMR014011
