Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,769,864,817,956,918,906,932,906,887,1007,943,821,883,847,750,736,738,767,756,640,797,626,625,774,711,876,730,774,851,858,1028,767,795,798,681,829,714,738,712,629,737,587,662,627,489,618,478,461,489,422,614,403,457,421,431,482,341,375,375,322,448,273,294,292,301,337,260,271,199,156,241,126,135,131,130,146,107,97,80,69,94,33,31,51,35,29,22,13,11,19,25,46403,Saytottara,MMR009011
 Yes - some difficulty,11,9,4,8,7,14,6,7,6,6,4,8,1,7,4,6,4,3,7,2,1,5,1,4,4,2,1,4,5,2,5,6,3,3,6,2,2,6,5,4,4,3,5,3,6,6,4,3,3,3,15,7,8,8,11,11,11,11,14,14,33,12,16,18,13,25,21,23,20,20,31,13,13,20,16,22,18,20,18,15,16,15,13,8,5,11,4,5,2,2,7,820,Saytottara,MMR009011
 Yes - a lot of difficulty,5,14,5,5,1,1,-,4,-,1,2,1,-,-,3,2,1,2,1,3,2,4,2,1,-,-,2,3,-,1,-,-,3,2,3,1,-,2,1,-,3,-,2,1,3,1,-,2,-,2,5,-,1,2,1,2,3,3,4,1,5,2,4,3,4,5,1,3,2,1,2,2,3,1,4,4,3,4,2,1,6,4,3,1,-,2,4,4,-,-,2,196,Saytottara,MMR009011
 Yes - cannot remember/concentrate at all,2,1,-,2,2,-,-,-,-,3,2,2,3,2,-,2,1,-,2,2,1,1,2,3,2,1,-,3,2,2,1,1,-,-,2,1,-,1,6,-,1,-,2,-,2,3,-,-,-,1,1,1,1,-,3,-,1,1,1,4,3,1,-,-,1,4,-,-,4,2,-,-,1,2,-,2,1,-,-,1,2,1,1,-,-,1,2,-,-,-,1,107,Saytottara,MMR009011
 Total,787,888,826,971,928,921,938,917,893,1017,951,832,887,856,757,746,744,772,766,647,801,636,630,782,717,879,733,784,858,863,1034,774,801,803,692,833,716,747,724,633,745,590,671,631,500,628,482,466,492,428,635,411,467,431,446,495,356,390,394,341,489,288,314,313,319,371,282,297,225,179,274,141,152,154,150,174,129,121,100,86,118,53,48,60,40,43,32,22,13,21,35,47526,Saytottara,MMR009011
