Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,613,635,605,712,745,697,831,842,782,770,802,802,737,815,732,702,666,556,557,568,675,576,582,593,547,702,696,681,739,667,797,752,721,704,597,799,794,771,771,750,834,768,883,798,775,843,791,763,691,643,757,594,646,556,562,598,439,447,471,435,490,354,396,418,381,366,391,382,289,272,311,216,257,218,207,253,133,168,173,118,119,98,69,82,58,56,43,34,36,24,60,47849,Htilin,MMR009024
 Yes - some difficulty,6,5,2,-,2,3,3,5,5,4,7,7,-,11,2,3,3,-,1,1,2,4,2,-,-,3,1,1,1,5,8,1,1,4,1,2,1,1,2,3,2,4,3,2,3,2,2,2,7,5,6,4,3,10,7,6,10,6,6,7,7,14,8,11,6,11,11,17,20,21,14,13,24,14,23,23,18,16,24,12,24,15,16,17,11,13,8,12,11,5,20,669,Htilin,MMR009024
 Yes - a lot of difficulty,3,-,-,1,1,-,-,1,-,2,1,2,5,-,1,2,-,2,1,-,1,1,-,3,1,2,1,4,3,1,-,1,-,1,-,1,2,-,2,1,4,1,3,1,1,2,5,-,2,1,1,-,2,1,1,3,-,3,4,2,2,-,-,3,-,3,3,2,3,2,-,3,2,2,7,6,5,5,4,6,8,5,6,3,7,8,5,5,4,4,9,206,Htilin,MMR009024
 Yes - cannot remember/concentrate at all,-,-,1,-,-,3,2,2,2,2,1,2,4,3,-,2,2,-,1,3,2,1,1,4,-,1,4,1,2,-,2,1,4,-,3,-,1,1,1,2,4,-,2,-,-,1,1,1,2,-,-,3,1,3,2,-,-,2,3,2,4,-,-,1,1,3,2,-,1,-,3,1,1,2,1,2,-,4,-,-,3,1,2,1,5,3,2,3,-,1,7,142,Htilin,MMR009024
 Total,622,640,608,713,748,703,836,850,789,778,811,813,746,829,735,709,671,558,560,572,680,582,585,600,548,708,702,687,745,673,807,755,726,709,601,802,798,773,776,756,844,773,891,801,779,848,799,766,702,649,764,601,652,570,572,607,449,458,484,446,503,368,404,433,388,383,407,401,313,295,328,233,284,236,238,284,156,193,201,136,154,119,93,103,81,80,58,54,51,34,96,48866,Htilin,MMR009024
