Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2318,2648,2537,2786,2892,3014,3059,3117,3004,2994,3071,3054,3321,3331,3215,3169,2802,2647,2775,2378,2841,2195,2441,2462,2190,2760,2229,2457,2655,2369,2850,2361,2438,2595,2015,2710,2117,2211,2587,2163,2609,1727,2425,2221,2029,2306,1951,1930,1918,1690,1796,1499,1575,1640,1293,1628,1391,1223,1308,1093,1354,906,928,1040,816,991,723,779,622,461,641,340,378,369,410,582,351,295,338,180,289,174,164,180,142,128,98,77,73,30,170,156059,Khayan,MMR013026
 Yes - some difficulty,57,41,26,8,16,10,15,17,13,21,16,18,8,17,8,15,7,7,10,10,6,2,7,8,7,5,7,2,11,9,3,8,8,12,5,5,10,6,7,9,14,3,5,5,2,5,12,9,19,12,12,8,7,9,10,14,14,17,19,15,16,22,20,27,15,21,31,30,22,21,27,11,21,17,22,42,27,26,26,16,38,27,24,28,18,15,11,10,13,5,38,1375,Khayan,MMR013026
 Yes - a lot of difficulty,50,11,5,5,3,2,3,9,4,8,4,9,8,9,5,3,3,3,6,5,3,2,3,4,1,-,4,2,4,1,5,1,2,2,4,4,1,4,2,1,3,-,2,3,6,5,1,2,2,-,3,1,1,1,2,3,5,-,1,5,-,4,5,4,2,3,5,4,2,5,2,2,4,6,3,9,3,4,5,8,6,3,1,7,4,12,2,1,1,2,10,380,Khayan,MMR013026
 Yes - cannot remember/concentrate at all,13,7,2,5,2,3,3,4,3,3,6,3,2,7,4,4,1,2,1,3,3,2,2,2,3,2,4,-,1,1,4,1,1,7,-,1,3,1,1,1,2,-,1,1,1,3,3,2,1,-,2,1,1,-,1,2,1,1,1,2,2,1,2,4,4,2,1,1,3,3,-,1,4,1,2,5,4,1,3,4,-,1,2,-,2,1,2,1,1,1,2,205,Khayan,MMR013026
 Total,2438,2707,2570,2804,2913,3029,3080,3147,3024,3026,3097,3084,3339,3364,3232,3191,2813,2659,2792,2396,2853,2201,2453,2476,2201,2767,2244,2461,2671,2380,2862,2371,2449,2616,2024,2720,2131,2222,2597,2174,2628,1730,2433,2230,2038,2319,1967,1943,1940,1702,1813,1509,1584,1650,1306,1647,1411,1241,1329,1115,1372,933,955,1075,837,1017,760,814,649,490,670,354,407,393,437,638,385,326,372,208,333,205,191,215,166,156,113,89,88,38,220,158019,Khayan,MMR013026
