Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3985,3781,3861,4370,4647,4624,4540,4407,4180,4290,4427,4135,4538,4489,4223,4075,3558,3653,3823,3461,4074,3312,3605,3539,3347,3992,3183,3334,3777,3252,4184,3071,3256,3348,2825,3662,2811,2883,3155,2628,3016,2294,3079,2578,2510,3132,2321,2314,2506,2091,2479,1715,1950,2014,1862,2295,1831,1559,1624,1301,1770,1043,1121,1044,926,1335,828,854,670,464,830,352,426,461,410,785,358,291,301,214,360,148,191,186,175,200,112,67,54,52,176,210980,Yaedashe,MMR007010
 Yes - some difficulty,11,22,24,28,28,27,15,17,17,21,18,21,17,11,19,13,15,14,12,7,14,12,5,7,8,10,6,12,11,9,11,8,7,9,7,14,6,10,11,9,12,7,17,15,17,18,22,14,25,8,34,18,28,22,31,33,36,13,26,20,39,27,27,37,18,40,25,40,32,15,42,21,25,30,29,58,38,27,33,16,46,27,23,25,24,24,25,11,15,6,45,1849,Yaedashe,MMR007010
 Yes - a lot of difficulty,23,10,5,3,4,6,5,7,9,7,8,4,12,7,5,4,1,3,5,3,5,4,5,4,5,3,4,4,3,5,6,2,5,3,3,5,2,4,4,3,6,4,3,2,3,3,1,2,-,3,5,4,2,1,-,4,2,3,6,-,3,3,2,1,3,8,4,3,8,6,4,2,7,4,5,10,5,6,10,1,9,3,3,3,4,5,5,5,2,3,15,416,Yaedashe,MMR007010
 Yes - cannot remember/concentrate at all,2,4,6,7,2,9,7,5,7,12,13,6,10,7,8,4,6,4,5,4,12,4,7,7,6,1,4,3,2,3,6,4,3,7,1,5,2,2,4,4,1,3,5,1,-,5,1,4,3,3,3,2,1,3,5,3,3,1,3,5,4,2,5,3,3,7,2,2,1,-,4,2,2,1,3,2,2,1,5,1,-,1,2,7,2,5,-,1,-,-,8,348,Yaedashe,MMR007010
 Total,4021,3817,3896,4408,4681,4666,4567,4436,4213,4330,4466,4166,4577,4514,4255,4096,3580,3674,3845,3475,4105,3332,3622,3557,3366,4006,3197,3353,3793,3269,4207,3085,3271,3367,2836,3686,2821,2899,3174,2644,3035,2308,3104,2596,2530,3158,2345,2334,2534,2105,2521,1739,1981,2040,1898,2335,1872,1576,1659,1326,1816,1075,1155,1085,950,1390,859,899,711,485,880,377,460,496,447,855,403,325,349,232,415,179,219,221,205,234,142,84,71,61,244,213593,Yaedashe,MMR007010
