Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1817,1919,1942,1982,2309,1960,2134,2392,2204,2146,2371,2107,2558,2593,2682,2944,2060,1964,1880,1641,1953,1578,1685,1634,1531,1976,1467,1709,1806,1528,2161,1467,1723,1717,1326,1937,1275,1592,1696,1455,1957,1272,1631,1537,1338,1908,1179,1469,1461,1201,1696,1072,1242,1220,1053,1428,903,1057,942,786,1201,710,816,822,701,1002,555,754,496,359,733,365,456,464,341,685,301,369,352,212,420,201,238,235,141,197,112,105,87,49,213,116865,Ye U,MMR005009
 Yes - some difficulty,2,2,2,5,3,2,9,3,13,14,9,6,8,8,8,5,6,1,6,9,2,4,-,5,4,7,5,2,1,5,13,7,2,3,5,6,5,7,3,2,7,2,12,3,6,10,6,6,5,6,12,5,5,9,8,8,8,13,3,5,16,6,15,12,11,19,10,19,7,6,26,15,14,13,18,31,24,21,29,19,42,24,21,25,18,26,12,19,11,5,45,927,Ye U,MMR005009
 Yes - a lot of difficulty,3,2,1,-,1,3,2,4,7,1,4,6,2,3,4,1,6,5,2,4,2,4,3,4,-,3,-,2,3,1,4,1,3,1,-,3,-,-,3,-,4,3,2,-,2,2,2,1,2,2,5,1,1,1,2,-,3,4,-,2,1,1,-,1,-,1,5,3,3,2,4,2,3,4,3,6,8,2,3,1,8,6,9,3,4,4,5,6,5,4,10,254,Ye U,MMR005009
 Yes - cannot remember/concentrate at all,7,2,-,3,-,2,2,3,4,5,6,7,2,9,7,2,5,6,3,4,6,1,3,2,2,2,4,1,2,4,4,1,1,4,-,3,2,4,2,4,5,-,2,2,3,3,-,1,3,1,2,-,-,-,3,-,1,2,3,2,3,-,-,5,2,3,2,1,2,1,4,1,4,6,-,5,1,-,1,-,3,-,5,1,4,3,2,3,1,3,14,244,Ye U,MMR005009
 Total,1829,1925,1945,1990,2313,1967,2147,2402,2228,2166,2390,2126,2570,2613,2701,2952,2077,1976,1891,1658,1963,1587,1691,1645,1537,1988,1476,1714,1812,1538,2182,1476,1729,1725,1331,1949,1282,1603,1704,1461,1973,1277,1647,1542,1349,1923,1187,1477,1471,1210,1715,1078,1248,1230,1066,1436,915,1076,948,795,1221,717,831,840,714,1025,572,777,508,368,767,383,477,487,362,727,334,392,385,232,473,231,273,264,167,230,131,133,104,61,282,118290,Ye U,MMR005009
