Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,898,941,1040,1053,1124,1070,1113,1160,1041,1058,1151,1119,1090,1179,1109,1097,1021,1114,1206,1012,1200,1087,991,1088,1021,1373,1148,1216,1250,1174,1476,1140,1262,1261,1044,1446,1118,1142,1272,1004,1256,1131,1253,998,957,1312,1009,995,1009,947,1200,872,894,869,813,985,729,690,678,643,776,512,556,558,467,533,437,452,303,200,333,221,240,266,241,324,169,165,190,130,202,112,127,112,82,86,48,39,39,23,95,72587,Kamma,MMR009015
 Yes - some difficulty,63,50,28,30,23,8,9,10,5,8,7,6,2,3,3,2,5,6,2,3,4,4,3,4,3,4,5,7,3,4,11,6,8,7,1,8,8,11,9,13,12,14,21,20,20,31,14,26,25,22,33,23,33,39,28,38,35,33,30,19,43,33,38,54,33,45,25,53,35,21,62,30,44,26,45,67,36,31,45,31,75,35,36,34,40,24,20,20,11,11,34,2049,Kamma,MMR009015
 Yes - a lot of difficulty,20,11,4,-,3,2,-,1,1,6,2,1,1,2,1,3,2,4,2,-,4,-,-,1,1,-,-,-,1,-,2,2,3,2,2,2,1,1,1,-,2,1,4,2,1,1,1,4,2,3,3,3,2,2,2,2,5,3,3,3,6,1,3,5,3,7,3,6,2,1,12,1,6,7,-,11,8,8,10,3,8,8,7,9,7,8,3,5,3,1,20,320,Kamma,MMR009015
 Yes - cannot remember/concentrate at all,3,3,2,2,-,1,3,2,6,5,3,4,5,5,1,-,4,2,1,2,3,2,1,1,1,3,1,1,4,3,1,3,3,2,-,3,1,1,-,1,2,1,4,1,-,2,1,4,1,5,4,3,1,1,1,2,1,2,1,7,2,3,2,-,1,5,4,3,5,1,4,2,5,3,3,4,2,3,3,3,6,2,3,4,3,7,5,4,1,2,11,239,Kamma,MMR009015
 Total,984,1005,1074,1085,1150,1081,1125,1173,1053,1077,1163,1130,1098,1189,1114,1102,1032,1126,1211,1017,1211,1093,995,1094,1026,1380,1154,1224,1258,1181,1490,1151,1276,1272,1047,1459,1128,1155,1282,1018,1272,1147,1282,1021,978,1346,1025,1029,1037,977,1240,901,930,911,844,1027,770,728,712,672,827,549,599,617,504,590,469,514,345,223,411,254,295,302,289,406,215,207,248,167,291,157,173,159,132,125,76,68,54,37,160,75195,Kamma,MMR009015
