Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2141,2325,2020,2359,2316,2299,2272,2430,2289,2473,2431,2308,2583,2566,2231,2322,2291,2461,2650,2444,2609,2353,2297,2211,2115,2273,1917,2169,2053,1988,2068,1602,1742,1746,1545,1763,1582,1599,1539,1307,1581,1261,1527,1272,1187,1301,1062,1074,1058,970,1109,829,907,897,855,991,729,645,631,551,737,388,490,480,479,520,377,325,214,187,273,191,211,227,238,237,175,135,129,86,132,67,79,79,81,58,36,25,30,22,53,112887,Pinlaung,MMR014009
 Yes - some difficulty,17,26,24,26,9,7,15,8,15,15,10,15,14,9,9,7,4,8,3,9,9,7,10,8,6,6,4,6,10,8,11,15,9,14,6,16,10,9,8,11,19,13,21,16,21,30,20,22,27,19,29,22,22,32,25,31,38,19,28,21,31,30,28,26,27,32,24,35,18,26,29,28,24,18,27,29,14,26,23,8,25,19,17,22,13,6,17,4,8,9,15,1566,Pinlaung,MMR014009
 Yes - a lot of difficulty,26,16,3,2,1,-,3,7,3,1,8,2,4,6,1,5,2,3,6,3,5,2,5,1,-,5,2,-,1,1,4,3,1,5,5,-,3,3,-,-,4,2,2,3,4,4,4,3,2,1,4,4,2,8,6,2,4,3,4,4,3,4,3,4,1,9,2,6,3,5,9,5,5,4,8,3,7,8,5,5,14,5,7,7,2,4,6,3,1,3,6,375,Pinlaung,MMR014009
 Yes - cannot remember/concentrate at all,19,3,2,1,1,5,5,1,-,5,2,3,3,1,2,3,5,5,2,3,2,3,3,2,1,1,7,4,3,4,4,3,2,4,2,1,2,2,2,3,1,-,-,-,2,4,1,3,1,2,4,4,-,2,4,1,-,2,4,-,-,-,3,-,-,3,1,-,-,-,4,-,2,4,2,3,4,2,1,1,5,3,2,4,2,2,2,3,-,2,3,219,Pinlaung,MMR014009
 Total,2203,2370,2049,2388,2327,2311,2295,2446,2307,2494,2451,2328,2604,2582,2243,2337,2302,2477,2661,2459,2625,2365,2315,2222,2122,2285,1930,2179,2067,2001,2087,1623,1754,1769,1558,1780,1597,1613,1549,1321,1605,1276,1550,1291,1214,1339,1087,1102,1088,992,1146,859,931,939,890,1025,771,669,667,576,771,422,524,510,507,564,404,366,235,218,315,224,242,253,275,272,200,171,158,100,176,94,105,112,98,70,61,35,39,36,77,115047,Pinlaung,MMR014009
