Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2144,2323,2502,2566,2728,2804,3027,2884,2780,2688,3083,2548,2961,2801,2717,2388,2315,2064,2227,1642,2160,1407,1648,1580,1482,2029,1436,1492,1641,1314,2048,1225,1469,1361,1148,1897,1147,1241,1549,1170,1874,998,1600,1316,1109,1770,1142,1053,1236,891,1481,787,929,913,803,1145,852,590,677,498,991,386,462,427,397,718,303,375,278,182,553,143,221,242,185,433,162,129,202,74,263,69,95,92,62,113,51,51,29,19,104,111111,Kyaukkyi,MMR007011
 Yes - some difficulty,22,29,14,15,9,9,20,10,12,22,22,23,18,18,19,10,10,15,19,6,26,9,5,4,11,9,7,8,7,13,13,12,17,11,11,17,4,8,15,7,22,7,8,16,15,29,14,11,22,17,37,15,23,20,16,27,19,26,24,13,55,12,16,17,24,51,21,18,25,12,76,10,11,27,16,50,20,9,31,7,48,4,19,14,8,24,7,8,8,4,37,1606,Kyaukkyi,MMR007011
 Yes - a lot of difficulty,4,5,2,8,7,8,9,9,6,5,7,3,5,4,5,5,3,2,4,3,4,2,2,3,1,2,3,3,3,2,3,3,3,2,4,2,4,2,1,-,2,2,2,-,2,5,1,3,3,1,5,3,8,1,1,3,3,2,1,1,6,3,4,4,3,10,-,7,7,1,12,1,2,5,3,12,4,2,8,3,10,2,5,7,4,5,5,5,2,2,15,361,Kyaukkyi,MMR007011
 Yes - cannot remember/concentrate at all,7,21,18,8,9,5,7,3,5,4,1,2,4,7,4,2,-,2,8,1,3,4,4,4,3,1,1,6,2,1,2,-,1,1,-,1,1,1,2,3,5,-,-,3,3,1,2,1,-,1,3,2,2,1,-,2,3,-,2,-,4,-,-,-,2,6,2,1,2,-,5,1,1,1,1,3,1,1,2,2,5,-,2,2,1,5,2,1,1,2,5,251,Kyaukkyi,MMR007011
 Total,2177,2378,2536,2597,2753,2826,3063,2906,2803,2719,3113,2576,2988,2830,2745,2405,2328,2083,2258,1652,2193,1422,1659,1591,1497,2041,1447,1509,1653,1330,2066,1240,1490,1375,1163,1917,1156,1252,1567,1180,1903,1007,1610,1335,1129,1805,1159,1068,1261,910,1526,807,962,935,820,1177,877,618,704,512,1056,401,482,448,426,785,326,401,312,195,646,155,235,275,205,498,187,141,243,86,326,75,121,115,75,147,65,65,40,27,161,113329,Kyaukkyi,MMR007011
