Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2609,2550,2538,2721,2760,2524,2708,2729,2539,2692,2709,2639,2913,3014,2654,2393,2446,2764,2696,2479,2674,2330,2190,2345,2130,2207,2055,2110,2249,2051,2527,1867,2057,1983,1781,1981,1708,1690,1911,1495,1984,1349,1641,1608,1369,1637,1204,1226,1305,1074,1365,897,1075,1057,971,981,859,762,764,621,895,429,497,537,519,605,330,376,326,189,366,147,197,181,184,256,142,111,131,86,165,70,77,58,64,66,37,31,24,16,93,125372,Loikaw,MMR002001
 Yes - some difficulty,8,6,8,8,10,12,14,9,17,17,14,15,19,18,6,12,14,9,14,8,14,7,6,14,8,11,11,15,8,11,11,13,14,10,8,22,16,18,31,15,38,18,39,36,29,36,32,29,40,37,68,32,51,45,66,64,56,43,49,39,78,40,54,54,52,57,42,41,32,30,68,23,29,26,36,52,20,24,29,11,46,14,28,17,17,15,11,8,7,6,23,2338,Loikaw,MMR002001
 Yes - a lot of difficulty,1,2,4,3,2,2,1,7,3,6,4,5,5,5,5,3,2,2,5,2,2,6,1,3,2,2,1,3,1,6,6,3,3,4,-,4,3,2,5,1,7,2,3,5,3,6,2,5,4,4,7,2,2,8,1,6,1,4,3,3,6,2,4,3,1,15,6,10,4,5,11,4,6,9,6,13,5,7,10,5,18,7,7,5,5,10,4,2,3,1,18,417,Loikaw,MMR002001
 Yes - cannot remember/concentrate at all,3,-,3,4,2,4,2,6,1,4,5,3,3,6,1,4,4,4,4,1,4,2,3,2,5,4,1,7,3,3,2,1,5,5,2,6,-,2,2,-,2,3,7,3,3,3,3,1,2,-,4,3,-,2,-,2,-,2,5,1,2,4,5,2,3,3,3,3,-,2,1,1,3,4,3,6,5,1,3,4,10,3,4,5,4,1,4,3,1,1,11,274,Loikaw,MMR002001
 Total,2621,2558,2553,2736,2774,2542,2725,2751,2560,2719,2732,2662,2940,3043,2666,2412,2466,2779,2719,2490,2694,2345,2200,2364,2145,2224,2068,2135,2261,2071,2546,1884,2079,2002,1791,2013,1727,1712,1949,1511,2031,1372,1690,1652,1404,1682,1241,1261,1351,1115,1444,934,1128,1112,1038,1053,916,811,821,664,981,475,560,596,575,680,381,430,362,226,446,175,235,220,229,327,172,143,173,106,239,94,116,85,90,92,56,44,35,24,145,128401,Loikaw,MMR002001
