Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1855,2041,1981,2112,2322,2203,2343,2263,2041,2319,2387,2363,2454,2503,2250,2116,1938,2050,2159,1867,2164,1776,1926,1724,1580,2019,1628,1892,1970,1740,2281,1826,1933,2072,1673,2308,1782,1760,1962,1746,1976,1515,1906,1595,1511,1886,1510,1545,1598,1394,1726,1341,1376,1581,1244,1638,1218,1196,1192,1016,1490,1055,940,1098,852,1076,729,791,550,307,569,304,420,436,389,672,363,282,396,192,336,197,204,208,164,198,107,74,59,46,159,125956,Monyo,MMR008013
 Yes - some difficulty,7,15,9,6,6,8,13,4,6,7,6,6,6,6,8,8,9,7,5,5,2,7,7,1,2,8,1,4,5,7,5,1,6,6,3,3,3,5,3,3,8,6,7,3,5,5,13,9,6,4,12,2,4,10,9,14,8,3,12,8,20,18,23,19,20,22,24,21,13,4,30,22,30,24,29,52,35,20,30,26,49,33,27,27,31,23,12,15,12,8,36,1132,Monyo,MMR008013
 Yes - a lot of difficulty,3,3,2,-,2,1,1,8,6,6,2,4,8,3,3,8,1,-,6,2,3,2,1,1,2,-,1,2,3,2,5,3,5,1,1,2,3,2,3,1,5,3,5,1,1,2,-,2,3,2,3,1,2,2,3,3,3,3,3,-,-,3,5,1,1,3,3,5,-,-,5,3,6,4,7,7,3,9,7,-,4,6,7,4,8,7,1,7,4,7,13,299,Monyo,MMR008013
 Yes - cannot remember/concentrate at all,8,2,3,-,2,2,-,2,2,4,4,3,6,7,6,4,3,3,4,4,2,3,1,-,-,2,1,2,2,-,4,2,2,1,1,4,3,1,-,1,3,3,1,-,-,3,1,1,1,1,2,-,-,5,3,-,2,-,3,1,4,1,1,2,1,1,1,-,-,-,3,1,1,-,-,1,1,3,2,1,5,1,1,3,1,1,2,3,2,4,5,183,Monyo,MMR008013
 Total,1873,2061,1995,2118,2332,2214,2357,2277,2055,2336,2399,2376,2474,2519,2267,2136,1951,2060,2174,1878,2171,1788,1935,1726,1584,2029,1631,1900,1980,1749,2295,1832,1946,2080,1678,2317,1791,1768,1968,1751,1992,1527,1919,1599,1517,1896,1524,1557,1608,1401,1743,1344,1382,1598,1259,1655,1231,1202,1210,1025,1514,1077,969,1120,874,1102,757,817,563,311,607,330,457,464,425,732,402,314,435,219,394,237,239,242,204,229,122,99,77,65,213,127570,Monyo,MMR008013
