Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1361,1434,1394,1679,1723,1541,1771,1886,1856,1820,1974,1851,1894,1865,1658,1503,1472,1503,1653,1399,1662,1362,1399,1342,1367,1501,1326,1364,1452,1371,1588,1136,1248,1191,1101,1385,1136,1153,1158,1067,1166,959,1084,997,858,1026,793,846,860,754,917,638,766,747,695,726,573,507,490,467,563,404,450,429,393,470,305,249,195,149,266,146,191,183,182,224,106,130,103,109,125,80,62,66,70,60,31,35,33,21,69,81314,Ywarngan,MMR014007
 Yes - some difficulty,2,2,2,6,2,3,10,10,9,12,20,17,10,15,12,4,2,4,8,4,5,7,1,6,8,3,9,6,6,3,7,6,3,1,5,8,3,10,6,7,8,5,5,8,7,10,8,10,7,7,11,10,12,21,5,12,15,5,15,13,22,16,17,13,16,16,12,24,11,15,28,12,16,19,18,24,15,22,25,18,18,16,7,15,16,4,11,4,6,10,21,945,Ywarngan,MMR014007
 Yes - a lot of difficulty,2,-,1,2,-,2,4,2,6,2,6,1,2,4,5,2,2,2,3,2,2,1,3,1,1,5,1,-,-,2,1,2,4,-,2,4,-,2,3,3,1,3,1,2,2,-,3,1,2,-,2,1,-,-,-,2,1,-,1,1,-,1,-,1,1,2,1,1,-,1,2,1,1,-,2,3,2,1,2,3,4,1,4,1,2,1,2,3,1,-,11,165,Ywarngan,MMR014007
 Yes - cannot remember/concentrate at all,-,-,3,4,-,1,4,2,3,6,2,2,3,2,1,1,-,1,1,2,1,4,-,1,-,1,-,2,-,-,2,1,2,2,2,-,1,-,-,1,2,2,1,1,1,2,-,2,2,-,-,2,1,5,1,1,-,1,2,-,1,-,-,-,-,1,1,2,-,-,2,1,1,1,-,1,1,2,2,-,-,-,1,-,2,1,1,1,-,1,1,108,Ywarngan,MMR014007
 Total,1365,1436,1400,1691,1725,1547,1789,1900,1874,1840,2002,1871,1909,1886,1676,1510,1476,1510,1665,1407,1670,1374,1403,1350,1376,1510,1336,1372,1458,1376,1598,1145,1257,1194,1110,1397,1140,1165,1167,1078,1177,969,1091,1008,868,1038,804,859,871,761,930,651,779,773,701,741,589,513,508,481,586,421,467,443,410,489,319,276,206,165,298,160,209,203,202,252,124,155,132,130,147,97,74,82,90,66,45,43,40,32,102,82532,Ywarngan,MMR014007
