Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2290,2265,2374,2567,2645,2516,2519,2561,2479,2390,2518,2405,2561,2710,2442,2525,2212,2353,2826,2541,3216,2732,2867,2679,2492,3069,2521,2556,2783,2501,3133,2304,2474,2502,2292,2793,2070,2228,2418,1909,2430,1761,2209,2051,1778,2262,1653,1773,1691,1464,1822,1376,1465,1608,1343,1846,1313,1267,1177,954,1358,875,974,1025,827,1040,651,668,520,360,627,349,404,395,281,565,280,240,285,152,236,143,157,154,123,162,82,81,63,35,175,147768,Singaing,MMR010014
 Yes - some difficulty,2,-,5,4,5,4,9,10,13,7,11,7,9,10,6,7,5,3,7,4,1,1,5,4,2,3,2,5,7,5,8,-,4,3,6,6,1,4,8,3,4,7,8,5,9,14,5,8,7,11,13,12,8,3,5,12,7,7,11,14,18,10,8,13,17,31,18,11,13,9,31,15,17,14,13,31,8,16,15,13,23,11,11,18,8,18,10,5,5,4,31,841,Singaing,MMR010014
 Yes - a lot of difficulty,13,2,1,1,1,1,2,4,3,4,9,5,2,2,1,2,3,2,3,1,1,4,-,1,2,1,1,2,1,1,6,1,-,1,3,2,2,1,3,2,2,1,2,1,1,2,1,3,2,1,4,1,2,2,2,1,1,-,1,-,3,-,1,-,1,-,2,2,-,-,2,-,-,-,-,-,1,-,-,-,4,2,-,2,1,3,1,1,2,1,7,163,Singaing,MMR010014
 Yes - cannot remember/concentrate at all,-,-,3,1,2,3,3,6,1,4,4,8,4,6,3,3,4,2,2,-,4,4,5,2,1,4,1,1,1,2,1,-,2,2,-,2,1,2,1,1,1,-,1,1,1,2,2,2,1,1,1,1,2,1,-,2,-,-,1,-,3,2,-,1,1,1,-,-,2,1,2,-,-,-,1,2,-,2,-,2,1,1,1,-,-,1,1,-,1,-,4,146,Singaing,MMR010014
 Total,2305,2267,2383,2573,2653,2524,2533,2581,2496,2405,2542,2425,2576,2728,2452,2537,2224,2360,2838,2546,3222,2741,2877,2686,2497,3077,2525,2564,2792,2509,3148,2305,2480,2508,2301,2803,2074,2235,2430,1915,2437,1769,2220,2058,1789,2280,1661,1786,1701,1477,1840,1390,1477,1614,1350,1861,1321,1274,1190,968,1382,887,983,1039,846,1072,671,681,535,370,662,364,421,409,295,598,289,258,300,167,264,157,169,174,132,184,94,87,71,40,217,148918,Singaing,MMR010014
