Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3589,3693,3778,3957,4216,3970,4044,4241,4083,4355,4387,4491,4900,5506,5576,5134,5549,5933,6976,6578,7491,6454,6328,6428,6199,6235,5694,5497,6059,5298,6651,4962,5463,5178,4714,5201,4555,4207,5061,4180,4970,3638,4667,4254,3793,4610,3808,3715,4014,3301,3769,2804,3310,3315,2860,3027,2636,2354,2434,2080,2651,1613,1780,1730,1484,1825,1246,1452,1178,796,1149,665,776,787,738,1008,683,494,564,364,495,356,322,339,286,283,233,150,139,90,395,302241,Insein,MMR013001
 Yes - some difficulty,7,4,3,7,5,9,9,11,10,20,14,15,19,21,7,9,14,14,27,22,23,15,18,19,22,20,17,24,19,16,31,22,18,15,21,26,21,19,22,22,29,32,33,23,32,33,25,34,27,31,45,36,25,39,22,36,36,29,31,30,38,17,29,39,26,37,27,31,29,22,27,15,26,23,23,38,32,21,34,23,32,24,25,21,19,36,27,18,12,13,79,2148,Insein,MMR013001
 Yes - a lot of difficulty,3,5,3,1,2,4,6,11,6,6,10,9,9,7,5,8,6,5,10,5,6,4,4,10,7,2,6,8,7,7,7,5,7,7,9,6,5,5,5,7,8,4,8,4,7,4,8,4,5,3,6,5,8,7,4,4,3,5,4,6,7,3,9,8,3,9,6,6,6,1,7,3,10,8,5,5,4,4,10,3,6,1,2,6,6,5,5,2,6,2,21,531,Insein,MMR013001
 Yes - cannot remember/concentrate at all,2,1,-,2,4,6,5,6,4,8,5,7,8,6,10,5,6,4,5,2,4,2,2,5,1,6,2,6,4,2,1,4,5,3,8,9,1,2,4,3,6,-,3,2,6,3,3,8,3,2,8,4,6,5,2,4,6,4,2,1,2,4,3,4,2,5,2,2,2,-,7,4,1,3,4,7,3,5,6,2,5,2,3,2,5,6,-,2,4,1,17,363,Insein,MMR013001
 Total,3601,3703,3784,3967,4227,3989,4064,4269,4103,4389,4416,4522,4936,5540,5598,5156,5575,5956,7018,6607,7524,6475,6352,6462,6229,6263,5719,5535,6089,5323,6690,4993,5493,5203,4752,5242,4582,4233,5092,4212,5013,3674,4711,4283,3838,4650,3844,3761,4049,3337,3828,2849,3349,3366,2888,3071,2681,2392,2471,2117,2698,1637,1821,1781,1515,1876,1281,1491,1215,819,1190,687,813,821,770,1058,722,524,614,392,538,383,352,368,316,330,265,172,161,106,512,305283,Insein,MMR013001
