Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4127,4227,4667,4878,5242,4783,5173,5398,4794,4964,5112,4937,5005,5647,5133,4900,4348,5055,5653,5033,5877,4946,4869,4635,4432,5202,4311,4605,4959,4565,5550,4273,4709,4488,4066,5163,3839,4190,4634,4298,5278,3743,4402,3985,3657,4899,3541,3407,3352,2658,3485,2512,2769,2885,2549,3193,2351,2660,2462,1831,2711,1582,1982,1829,1617,2072,1357,1744,1295,888,1463,710,825,839,708,1135,623,600,635,326,635,296,347,305,233,276,140,167,105,59,353,286163,Magway,MMR009001
 Yes - some difficulty,30,33,22,18,15,12,25,31,15,24,20,16,16,18,11,23,11,11,6,14,14,15,9,12,5,7,5,11,8,5,18,10,12,13,9,25,12,17,17,15,23,11,11,13,14,23,20,18,19,15,32,23,26,26,23,31,28,31,18,28,50,23,32,33,45,47,46,46,40,25,51,27,41,38,41,87,38,43,36,23,58,22,33,36,35,42,18,11,17,7,48,2182,Magway,MMR009001
 Yes - a lot of difficulty,21,4,8,6,11,-,10,8,7,13,8,6,12,10,8,4,5,2,6,5,5,4,4,3,4,7,2,3,3,4,5,2,4,5,1,5,3,5,3,3,8,3,2,3,3,3,4,6,2,3,3,2,3,6,-,2,6,6,3,3,11,5,5,2,4,7,1,4,9,5,13,6,2,13,4,11,4,2,8,9,7,6,9,11,1,11,4,6,8,2,19,509,Magway,MMR009001
 Yes - cannot remember/concentrate at all,6,3,3,4,9,7,7,6,4,4,13,9,9,11,7,7,5,4,1,4,10,7,11,4,2,3,3,3,6,2,4,3,4,6,2,6,3,4,2,5,7,1,4,2,1,2,2,3,3,3,4,4,2,-,2,3,4,2,5,1,9,2,9,4,5,3,3,6,2,2,8,1,-,4,1,13,3,2,5,1,9,3,4,4,1,4,3,1,2,-,11,393,Magway,MMR009001
 Total,4184,4267,4700,4906,5277,4802,5215,5443,4820,5005,5153,4968,5042,5686,5159,4934,4369,5072,5666,5056,5906,4972,4893,4654,4443,5219,4321,4622,4976,4576,5577,4288,4729,4512,4078,5199,3857,4216,4656,4321,5316,3758,4419,4003,3675,4927,3567,3434,3376,2679,3524,2541,2800,2917,2574,3229,2389,2699,2488,1863,2781,1612,2028,1868,1671,2129,1407,1800,1346,920,1535,744,868,894,754,1246,668,647,684,359,709,327,393,356,270,333,165,185,132,68,431,289247,Magway,MMR009001
