Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3019,3029,3338,3613,4076,3671,4216,4489,4121,4272,4539,4364,4685,4874,4378,4059,3772,3874,3862,3147,3940,3007,2888,3008,2798,3688,2844,3072,3185,2939,3661,2687,3186,3033,2477,3866,2556,2913,3172,2764,3585,2229,3049,2929,2464,3801,2481,2575,2559,2129,2955,2007,2050,2327,1869,2498,1747,1840,1779,1544,2330,1450,1607,1630,1398,1901,1080,1286,1011,741,1404,583,743,759,537,1123,455,500,542,311,622,299,312,272,229,318,139,135,92,58,328,213694,Taungtha,MMR010018
 Yes - some difficulty,69,52,50,45,35,7,16,15,8,9,17,2,8,11,9,8,9,14,7,5,13,9,9,5,8,5,6,9,5,2,8,6,7,5,3,9,5,5,11,11,14,7,7,13,8,18,9,10,17,15,17,24,13,18,16,27,21,19,13,21,50,20,36,33,26,51,17,39,31,29,78,33,42,51,30,93,38,63,43,24,55,19,42,39,36,41,20,13,18,10,49,2013,Taungtha,MMR010018
 Yes - a lot of difficulty,40,30,14,8,8,9,13,21,7,5,3,12,5,3,5,5,4,5,6,-,7,2,3,2,2,7,4,2,3,3,4,4,2,5,2,5,1,1,3,4,8,1,3,2,1,3,3,3,8,2,5,2,2,3,1,4,4,7,4,3,6,3,6,5,4,11,2,11,4,3,14,4,7,6,7,17,5,6,8,5,21,9,5,18,5,13,5,7,2,1,18,576,Taungtha,MMR010018
 Yes - cannot remember/concentrate at all,14,2,4,4,4,3,6,2,6,3,4,4,10,6,3,4,2,3,5,4,5,4,2,4,2,2,1,3,1,-,4,3,2,4,2,6,2,3,1,1,10,1,10,2,1,4,5,1,2,1,4,-,2,3,2,4,1,2,2,2,4,1,-,3,2,13,4,8,3,4,8,3,3,4,3,5,3,2,8,3,17,1,5,4,7,7,3,5,3,2,17,359,Taungtha,MMR010018
 Total,3142,3113,3406,3670,4123,3690,4251,4527,4142,4289,4563,4382,4708,4894,4395,4076,3787,3896,3880,3156,3965,3022,2902,3019,2810,3702,2855,3086,3194,2944,3677,2700,3197,3047,2484,3886,2564,2922,3187,2780,3617,2238,3069,2946,2474,3826,2498,2589,2586,2147,2981,2033,2067,2351,1888,2533,1773,1868,1798,1570,2390,1474,1649,1671,1430,1976,1103,1344,1049,777,1504,623,795,820,577,1238,501,571,601,343,715,328,364,333,277,379,167,160,115,71,412,216642,Taungtha,MMR010018
