Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1796,1924,1957,2098,2191,2070,2163,2315,2232,2307,2371,2321,2494,2765,2693,2507,2175,2269,2696,2403,2759,2414,2392,2281,1982,2447,2055,2187,2496,2035,2656,1967,2142,2216,1858,2383,1952,1955,2314,1939,2323,1567,2235,1891,1631,2068,1571,1613,1715,1474,1637,1207,1370,1418,1215,1419,1208,975,987,891,1183,712,769,813,648,854,587,655,480,334,462,246,263,292,254,390,197,167,234,139,185,117,120,101,104,110,78,58,46,45,123,131358,Kyauktan,MMR013024
 Yes - some difficulty,29,14,9,11,25,16,17,17,4,9,6,9,7,13,14,19,13,7,17,8,10,6,1,3,2,8,7,4,-,6,9,2,2,6,6,5,5,11,7,5,8,2,4,5,5,17,9,8,6,16,9,11,11,8,13,12,13,12,6,10,13,9,15,13,13,21,23,17,14,9,18,13,16,14,17,25,15,9,9,8,18,13,12,13,8,14,6,10,7,2,21,969,Kyauktan,MMR013024
 Yes - a lot of difficulty,17,24,12,14,14,6,4,4,2,4,5,2,3,8,8,5,4,-,1,3,1,-,1,1,2,1,2,3,3,1,1,1,1,-,2,3,-,1,1,1,1,2,4,-,1,-,2,-,1,-,-,2,3,3,2,3,1,4,2,3,2,2,1,1,1,5,2,5,3,-,1,1,-,1,1,5,3,2,4,3,4,-,1,4,1,3,1,1,1,-,7,266,Kyauktan,MMR013024
 Yes - cannot remember/concentrate at all,4,4,2,2,-,1,2,2,2,4,3,1,1,6,2,2,2,8,2,2,3,4,2,2,3,3,2,-,1,1,2,2,4,1,1,1,-,3,2,-,1,1,-,2,3,1,1,1,-,2,1,-,3,-,2,2,1,-,1,-,1,1,3,2,1,4,3,2,2,-,8,-,-,1,-,4,-,1,3,1,2,2,2,1,1,2,1,6,1,1,5,172,Kyauktan,MMR013024
 Total,1846,1966,1980,2125,2230,2093,2186,2338,2240,2324,2385,2333,2505,2792,2717,2533,2194,2284,2716,2416,2773,2424,2396,2287,1989,2459,2066,2194,2500,2043,2668,1972,2149,2223,1867,2392,1957,1970,2324,1945,2333,1572,2243,1898,1640,2086,1583,1622,1722,1492,1647,1220,1387,1429,1232,1436,1223,991,996,904,1199,724,788,829,663,884,615,679,499,343,489,260,279,308,272,424,215,179,250,151,209,132,135,119,114,129,86,75,55,48,156,132765,Kyauktan,MMR013024
