Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1830,1910,1981,2130,2178,2167,2191,2251,2329,2310,2303,2250,2392,2626,2562,2128,2181,2284,2664,2196,2267,2174,2032,2057,1941,2171,1933,1863,2047,1865,2207,1775,2019,1875,1731,2082,1614,1560,1780,1579,1745,1400,1722,1712,1291,1815,1365,1439,1509,1323,1423,1170,1378,1323,1312,1365,1322,1085,1120,847,1126,775,808,797,686,873,581,602,501,301,555,331,404,389,308,556,300,196,299,139,232,164,163,157,153,206,145,84,65,61,253,123311,Dawei,MMR006001
 Yes - some difficulty,9,8,20,14,18,19,10,3,12,5,9,5,11,5,12,6,6,6,6,7,9,5,12,8,5,10,5,7,13,5,12,8,10,13,11,11,6,10,14,10,13,15,14,11,14,21,18,14,10,14,20,14,23,23,25,31,29,21,17,30,39,28,24,12,23,38,31,35,16,15,27,23,23,35,23,30,22,22,23,12,37,15,32,18,16,42,22,20,10,6,76,1547,Dawei,MMR006001
 Yes - a lot of difficulty,23,22,15,10,5,1,3,4,3,7,4,2,8,6,7,3,8,2,4,1,3,5,5,2,-,2,2,3,3,1,2,1,2,2,-,4,2,1,4,1,2,2,4,1,2,10,2,3,2,-,2,2,3,5,5,2,5,3,5,1,5,4,6,7,4,4,6,1,5,2,7,1,7,2,1,11,5,4,7,2,6,3,9,7,7,12,8,7,3,5,25,427,Dawei,MMR006001
 Yes - cannot remember/concentrate at all,7,4,4,3,2,3,3,3,3,3,6,6,11,4,1,2,5,4,10,5,5,5,2,4,3,7,5,7,3,2,6,1,3,-,6,7,2,1,1,2,2,3,2,3,1,3,-,-,4,-,4,1,1,-,2,4,3,5,5,1,5,3,3,2,3,4,1,2,4,2,1,2,-,2,1,5,3,2,8,2,3,5,6,5,1,7,6,4,5,-,18,320,Dawei,MMR006001
 Total,1869,1944,2020,2157,2203,2190,2207,2261,2347,2325,2322,2263,2422,2641,2582,2139,2200,2296,2684,2209,2284,2189,2051,2071,1949,2190,1945,1880,2066,1873,2227,1785,2034,1890,1748,2104,1624,1572,1799,1592,1762,1420,1742,1727,1308,1849,1385,1456,1525,1337,1449,1187,1405,1351,1344,1402,1359,1114,1147,879,1175,810,841,818,716,919,619,640,526,320,590,357,434,428,333,602,330,224,337,155,278,187,210,187,177,267,181,115,83,72,372,125605,Dawei,MMR006001
