Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2789,2750,2512,2741,2479,2484,2446,2611,2521,2431,2493,2182,2432,2407,2325,2252,2257,2524,2713,2370,2557,2008,2059,2106,1790,2284,1832,1938,1924,1661,2047,1562,1637,1639,1444,1729,1395,1403,1526,1333,1456,1159,1397,1307,1128,1317,989,985,998,888,1066,824,936,939,715,804,680,636,628,536,656,477,483,471,453,445,340,335,248,253,319,177,179,181,197,232,108,149,121,91,98,58,60,61,63,42,27,19,18,11,39,111392,Banmauk,MMR005023
 Yes - some difficulty,24,10,13,11,16,17,13,26,20,18,11,16,14,16,7,12,2,8,12,10,6,5,9,4,11,9,6,7,7,10,5,8,9,13,3,6,3,6,9,6,1,11,15,4,6,10,5,4,7,8,12,5,7,7,6,8,13,9,9,7,10,12,4,18,6,12,11,7,9,7,25,13,17,12,23,18,14,17,17,17,20,9,6,9,9,12,7,3,3,2,8,929,Banmauk,MMR005023
 Yes - a lot of difficulty,8,5,3,1,4,3,3,2,3,4,4,5,6,2,4,8,1,5,1,1,4,2,2,4,3,2,2,2,3,3,3,4,-,2,1,4,1,1,1,-,5,1,5,1,1,2,1,3,3,4,3,1,-,2,2,2,2,1,-,5,2,-,3,3,-,1,2,2,1,4,1,2,2,3,3,3,1,1,1,6,3,4,-,-,2,3,2,-,-,1,6,223,Banmauk,MMR005023
 Yes - cannot remember/concentrate at all,3,2,1,2,2,1,4,2,2,7,4,2,2,3,3,4,2,4,1,-,3,3,-,-,2,3,4,1,1,1,2,2,1,-,-,3,-,-,2,-,1,1,1,-,2,1,3,1,1,1,1,2,-,1,-,-,2,1,3,-,-,1,-,1,1,1,1,-,1,-,-,1,-,1,-,3,2,-,-,2,-,-,-,2,2,1,-,-,1,-,2,124,Banmauk,MMR005023
 Total,2824,2767,2529,2755,2501,2505,2466,2641,2546,2460,2512,2205,2454,2428,2339,2276,2262,2541,2727,2381,2570,2018,2070,2114,1806,2298,1844,1948,1935,1675,2057,1576,1647,1654,1448,1742,1399,1410,1538,1339,1463,1172,1418,1312,1137,1330,998,993,1009,901,1082,832,943,949,723,814,697,647,640,548,668,490,490,493,460,459,354,344,259,264,345,193,198,197,223,256,125,167,139,116,121,71,66,72,76,58,36,22,22,14,55,112668,Banmauk,MMR005023
