Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4632,4546,4764,5023,5301,4858,4892,4937,4695,4503,4775,4496,5099,5526,5153,4786,4701,5163,5978,5137,6591,4959,5409,5343,4619,5977,4545,4993,5238,4539,6167,3872,4411,4442,3516,5153,3374,3769,4176,3191,4218,2733,3628,3282,2573,4109,2479,2791,2735,2178,2947,1916,2107,2295,1741,2597,1696,1811,1629,1189,1906,1099,1224,1226,926,1456,683,1015,719,448,848,408,471,519,335,802,327,333,378,183,349,170,218,203,133,206,97,120,68,58,223,261054,Patheingyi,MMR010007
 Yes - some difficulty,51,38,16,15,16,12,18,22,11,23,19,21,23,18,15,10,17,6,13,16,24,13,15,9,10,16,6,17,12,10,12,13,12,8,9,15,13,17,18,13,17,14,32,19,17,24,17,30,23,19,32,24,34,34,26,50,18,26,23,23,46,25,41,33,20,48,30,44,32,19,44,18,23,31,26,59,22,33,38,17,41,12,33,27,21,27,13,18,7,6,55,2053,Patheingyi,MMR010007
 Yes - a lot of difficulty,33,16,11,4,4,5,5,6,3,6,4,6,9,10,5,6,8,4,2,3,6,2,1,3,3,3,4,6,-,2,9,1,4,-,1,6,4,2,1,-,3,1,2,2,-,7,2,4,2,1,5,3,2,1,-,1,2,1,3,3,4,3,-,1,3,4,1,1,1,-,4,1,1,1,1,8,3,2,3,1,6,2,5,5,2,4,1,2,4,2,16,345,Patheingyi,MMR010007
 Yes - cannot remember/concentrate at all,4,1,2,4,3,10,3,7,3,8,10,6,9,6,11,6,7,6,4,3,6,4,2,4,3,2,5,4,2,2,14,5,1,2,1,4,3,5,2,-,5,5,1,1,-,-,-,1,1,2,3,1,3,-,4,2,2,2,2,1,-,-,2,1,2,3,3,2,1,-,3,-,1,3,1,2,1,3,2,-,2,1,1,1,3,-,2,3,4,-,6,273,Patheingyi,MMR010007
 Total,4720,4601,4793,5046,5324,4885,4918,4972,4712,4540,4808,4529,5140,5560,5184,4808,4733,5179,5997,5159,6627,4978,5427,5359,4635,5998,4560,5020,5252,4553,6202,3891,4428,4452,3527,5178,3394,3793,4197,3204,4243,2753,3663,3304,2590,4140,2498,2826,2761,2200,2987,1944,2146,2330,1771,2650,1718,1840,1657,1216,1956,1127,1267,1261,951,1511,717,1062,753,467,899,427,496,554,363,871,353,371,421,201,398,185,257,236,159,237,113,143,83,66,300,263725,Patheingyi,MMR010007
