Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2686,3582,4264,4215,4402,4460,4791,4670,4547,4563,4797,4664,4989,5138,4690,4473,4045,4080,5517,4599,5489,4258,4503,4599,4225,5250,3990,4409,4650,4150,5610,3819,4406,4099,3555,5284,3317,3855,3975,3129,4361,2644,3874,3555,2858,4381,2864,2883,2835,2508,3380,2073,2265,2224,2101,2799,1993,1885,1956,1591,2351,1241,1495,1343,1305,1766,951,1170,986,647,1183,517,567,616,562,1159,475,452,453,272,535,217,256,271,204,274,134,117,86,45,268,252692,Yame`thin,MMR010023
 Yes - some difficulty,92,108,82,75,51,61,38,41,27,24,30,17,24,14,10,6,9,12,19,9,15,4,8,9,7,20,8,13,15,8,14,10,13,14,18,14,11,12,18,14,23,18,29,22,22,28,29,38,36,26,42,34,30,48,42,68,44,49,48,49,94,56,58,64,75,105,50,76,88,60,144,42,82,76,87,173,72,75,89,44,106,47,71,64,59,79,37,37,20,19,90,3958,Yame`thin,MMR010023
 Yes - a lot of difficulty,57,26,25,23,15,14,15,5,13,10,9,8,9,6,3,9,3,3,10,3,9,2,2,7,3,7,5,6,7,2,7,2,3,4,3,3,1,7,3,3,3,4,2,2,1,8,4,3,4,5,4,4,3,4,7,13,-,4,4,7,11,4,3,8,7,13,5,6,10,7,18,5,10,11,19,27,13,9,12,10,22,5,14,19,12,17,13,9,7,4,37,805,Yame`thin,MMR010023
 Yes - cannot remember/concentrate at all,30,29,22,27,21,19,9,15,5,12,6,10,8,6,7,7,9,6,7,3,8,3,4,2,8,3,7,7,4,3,12,9,6,4,6,9,3,4,3,4,5,1,5,5,5,10,3,5,4,4,9,2,3,1,2,9,1,2,-,3,10,5,3,6,1,9,2,4,-,4,12,1,9,5,3,12,5,5,3,6,19,6,4,5,2,13,4,7,2,1,22,636,Yame`thin,MMR010023
 Total,2865,3745,4393,4340,4489,4554,4853,4731,4592,4609,4842,4699,5030,5164,4710,4495,4066,4101,5553,4614,5521,4267,4517,4617,4243,5280,4010,4435,4676,4163,5643,3840,4428,4121,3582,5310,3332,3878,3999,3150,4392,2667,3910,3584,2886,4427,2900,2929,2879,2543,3435,2113,2301,2277,2152,2889,2038,1940,2008,1650,2466,1306,1559,1421,1388,1893,1008,1256,1084,718,1357,565,668,708,671,1371,565,541,557,332,682,275,345,359,277,383,188,170,115,69,417,258091,Yame`thin,MMR010023
