Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,972,1047,1012,1011,998,1001,1048,1136,1060,1151,1190,1072,1244,1193,1063,944,910,924,998,803,906,753,803,741,701,848,739,828,828,766,938,780,765,810,651,775,634,687,691,635,776,575,665,627,602,667,539,579,586,495,574,436,529,525,491,505,404,381,362,324,399,266,265,270,258,254,232,235,173,114,184,97,98,102,115,133,76,90,86,61,67,46,41,50,29,37,7,11,16,10,33,50553,Mawlaik,MMR005031
 Yes - some difficulty,9,11,15,8,13,21,2,9,7,3,6,3,13,8,3,4,5,5,6,3,2,5,4,3,-,2,3,3,2,1,4,2,-,-,3,4,4,1,-,4,5,5,4,3,2,3,4,4,4,11,7,6,8,9,3,4,7,5,7,7,9,6,10,3,8,8,7,4,10,12,12,8,3,9,9,11,9,10,8,6,9,7,5,5,7,4,1,8,3,2,9,531,Mawlaik,MMR005031
 Yes - a lot of difficulty,2,4,3,4,1,3,2,1,4,2,1,3,4,3,1,-,3,1,-,1,2,1,1,-,1,1,1,-,4,5,1,1,1,1,1,1,2,-,-,1,3,2,-,2,-,-,-,-,1,1,3,2,-,3,-,3,2,-,1,1,3,2,-,-,2,1,2,2,-,3,5,-,1,1,1,3,2,2,1,2,4,6,2,2,2,3,2,2,2,-,3,153,Mawlaik,MMR005031
 Yes - cannot remember/concentrate at all,-,1,1,1,1,-,2,1,-,6,3,2,-,4,1,1,-,2,1,-,1,-,-,1,1,1,-,2,-,3,1,-,-,3,1,2,2,-,1,1,-,1,2,1,-,-,1,-,-,-,1,-,1,-,-,-,2,1,2,1,-,1,-,1,2,-,-,-,-,1,-,-,1,2,-,-,1,-,1,1,-,1,-,-,-,1,1,1,-,-,2,77,Mawlaik,MMR005031
 Total,983,1063,1031,1024,1013,1025,1054,1147,1071,1162,1200,1080,1261,1208,1068,949,918,932,1005,807,911,759,808,745,703,852,743,833,834,775,944,783,766,814,656,782,642,688,692,641,784,583,671,633,604,670,544,583,591,507,585,444,538,537,494,512,415,387,372,333,411,275,275,274,270,263,241,241,183,130,201,105,103,114,125,147,88,102,96,70,80,60,48,57,38,45,11,22,21,12,47,51314,Mawlaik,MMR005031
