Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3191,3690,3789,3973,3969,3956,3809,3992,3927,3859,4242,3918,4302,4292,3777,3321,2531,2281,2379,1856,2275,1710,1849,1896,1648,1957,1573,1617,1916,1499,2224,1554,1775,1768,1549,2131,1582,1639,2039,1543,2363,1441,2082,1822,1758,2413,1681,1519,1777,1282,2153,1192,1489,1599,1257,1812,1443,1155,1129,847,1680,772,817,935,744,1182,695,711,541,288,899,239,347,296,259,484,256,202,240,101,335,74,107,102,71,152,54,45,38,24,129,151831,Hlaingbwe,MMR003002
 Yes - some difficulty,122,135,52,22,8,8,10,7,19,13,15,10,16,18,13,7,13,5,15,7,12,5,3,4,7,10,5,5,11,12,17,10,13,10,14,23,14,12,20,11,30,17,25,19,22,38,22,25,22,16,65,23,35,36,25,64,51,43,50,23,107,35,46,50,56,97,48,53,48,40,125,21,46,49,31,100,36,32,50,20,109,17,30,31,27,33,17,20,15,9,47,2829,Hlaingbwe,MMR003002
 Yes - a lot of difficulty,37,20,2,5,4,3,7,2,5,8,4,6,7,12,5,4,3,4,5,4,7,3,2,6,4,4,2,4,6,3,3,2,6,9,2,7,3,3,3,2,10,1,2,4,2,8,2,2,2,-,2,1,4,6,2,11,1,3,3,2,6,6,3,6,3,13,2,11,5,5,17,5,7,6,2,27,5,4,11,5,19,9,8,5,10,10,6,6,4,2,32,556,Hlaingbwe,MMR003002
 Yes - cannot remember/concentrate at all,49,7,3,6,5,1,5,6,3,3,5,4,6,4,8,9,4,2,2,1,5,4,5,6,1,3,1,6,2,2,3,-,3,2,6,4,1,4,2,1,2,2,3,2,3,3,3,2,2,2,2,2,2,2,-,2,2,3,1,-,2,1,-,2,3,2,3,2,3,3,3,4,2,3,1,6,-,4,5,-,8,2,2,2,4,8,1,1,2,-,15,328,Hlaingbwe,MMR003002
 Total,3399,3852,3846,4006,3986,3968,3831,4007,3954,3883,4266,3938,4331,4326,3803,3341,2551,2292,2401,1868,2299,1722,1859,1912,1660,1974,1581,1632,1935,1516,2247,1566,1797,1789,1571,2165,1600,1658,2064,1557,2405,1461,2112,1847,1785,2462,1708,1548,1803,1300,2222,1218,1530,1643,1284,1889,1497,1204,1183,872,1795,814,866,993,806,1294,748,777,597,336,1044,269,402,354,293,617,297,242,306,126,471,102,147,140,112,203,78,72,59,35,223,155544,Hlaingbwe,MMR003002
