Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1276,1434,1556,1645,1700,1592,1692,1787,1666,1843,1824,1884,1958,2119,2120,1963,1738,1810,1998,1861,2193,1884,1769,1850,1882,2226,1901,2127,2183,2024,2463,1882,1931,1997,1835,2488,1911,1930,2263,2012,2272,1687,2429,2019,1704,2349,1736,1877,1884,1614,2136,1568,1682,1860,1659,1905,1578,1447,1416,1256,1579,1076,1185,1079,917,1074,739,746,543,413,646,373,490,474,482,865,431,427,462,299,481,265,283,312,201,228,156,86,59,57,198,128921,Thegon,MMR008005
 Yes - some difficulty,34,25,11,8,6,3,7,3,8,8,8,17,7,3,6,5,10,3,5,4,8,6,4,6,4,9,4,2,1,4,8,4,6,4,9,4,4,4,6,4,12,2,11,3,6,12,14,2,10,7,14,11,15,21,29,25,20,23,18,22,23,17,21,26,21,29,30,22,17,14,35,17,25,16,37,41,40,46,47,29,49,27,34,37,36,45,26,17,14,10,41,1448,Thegon,MMR008005
 Yes - a lot of difficulty,12,2,2,1,-,2,3,5,5,1,7,3,8,7,3,2,6,3,3,4,1,5,3,2,2,2,1,-,-,-,4,5,1,-,1,7,3,2,4,4,6,1,1,-,3,3,2,4,2,2,4,2,5,3,3,4,1,-,-,2,9,1,4,2,5,9,4,4,4,3,6,-,4,6,2,13,9,5,3,3,7,6,7,9,7,8,6,5,1,2,22,350,Thegon,MMR008005
 Yes - cannot remember/concentrate at all,7,2,-,2,-,3,5,3,5,10,5,6,6,6,4,6,3,5,1,4,6,4,2,3,2,2,2,3,1,1,1,-,1,-,1,2,-,2,2,2,5,5,1,2,5,5,2,2,3,1,3,2,-,2,1,6,2,2,2,4,4,2,3,2,2,3,1,1,-,-,4,3,1,-,1,1,1,-,4,-,4,2,1,5,1,6,-,4,-,3,4,238,Thegon,MMR008005
 Total,1329,1463,1569,1656,1706,1600,1707,1798,1684,1862,1844,1910,1979,2135,2133,1976,1757,1821,2007,1873,2208,1899,1778,1861,1890,2239,1908,2132,2185,2029,2476,1891,1939,2001,1846,2501,1918,1938,2275,2022,2295,1695,2442,2024,1718,2369,1754,1885,1899,1624,2157,1583,1702,1886,1692,1940,1601,1472,1436,1284,1615,1096,1213,1109,945,1115,774,773,564,430,691,393,520,496,522,920,481,478,516,331,541,300,325,363,245,287,188,112,74,72,265,130957,Thegon,MMR008005
