Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1660,1763,1764,1947,2066,1889,1907,1955,1793,2002,2171,2009,2112,2342,2313,2239,1909,1986,2208,1935,2459,2012,2018,2122,1973,2438,1968,2174,2305,1988,2639,1867,2103,2207,1819,2403,1817,1911,1967,1734,2037,1511,2025,1804,1544,2005,1550,1579,1638,1421,1836,1348,1387,1565,1252,1536,1145,1024,1056,887,1153,726,761,659,634,762,457,481,287,265,488,227,332,330,278,516,272,252,279,152,312,152,129,142,131,153,79,69,43,27,117,122709,Paukkhaung,MMR008002
 Yes - some difficulty,39,21,17,15,10,14,12,11,12,14,11,8,6,7,12,8,4,8,5,7,5,6,6,2,9,16,7,4,7,11,11,4,11,8,8,8,12,9,9,7,19,10,12,17,10,16,14,17,19,14,26,19,19,32,16,34,23,20,18,21,33,24,17,33,32,42,32,27,22,10,46,26,40,46,24,67,41,34,36,14,57,24,29,16,17,34,11,11,9,8,29,1668,Paukkhaung,MMR008002
 Yes - a lot of difficulty,4,4,2,1,1,3,4,6,4,1,9,9,7,3,6,4,7,2,3,4,4,2,-,1,1,-,3,3,1,2,2,3,4,3,1,4,2,2,2,3,4,1,2,1,4,2,1,3,1,3,4,1,6,-,-,2,1,1,2,2,5,4,-,2,2,8,-,4,1,1,8,1,5,3,5,8,8,3,14,4,14,5,3,10,8,10,12,5,1,-,12,334,Paukkhaung,MMR008002
 Yes - cannot remember/concentrate at all,1,1,-,1,-,3,3,3,6,4,1,2,2,5,9,2,4,-,3,2,-,3,1,5,-,3,-,-,1,2,2,1,3,1,2,2,-,3,1,-,2,1,2,2,1,1,1,-,4,1,1,3,-,3,-,2,-,-,1,-,1,1,-,2,-,1,-,-,2,-,-,-,-,1,-,1,2,1,1,-,8,1,1,2,2,-,2,-,-,1,8,145,Paukkhaung,MMR008002
 Total,1704,1789,1783,1964,2077,1909,1926,1975,1815,2021,2192,2028,2127,2357,2340,2253,1924,1996,2219,1948,2468,2023,2025,2130,1983,2457,1978,2181,2314,2003,2654,1875,2121,2219,1830,2417,1831,1925,1979,1744,2062,1523,2041,1824,1559,2024,1566,1599,1662,1439,1867,1371,1412,1600,1268,1574,1169,1045,1077,910,1192,755,778,696,668,813,489,512,312,276,542,254,377,380,307,592,323,290,330,170,391,182,162,170,158,197,104,85,53,36,166,124856,Paukkhaung,MMR008002
