Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,580,598,718,815,820,863,792,975,889,842,933,653,870,856,775,709,725,671,851,712,945,634,722,740,684,913,614,682,734,540,898,480,554,493,446,728,447,494,552,376,564,315,507,405,327,587,352,338,397,266,468,290,333,290,280,337,257,207,226,149,302,125,156,148,124,201,73,131,84,44,122,28,38,41,41,74,41,27,30,12,56,13,17,29,18,25,15,8,9,2,24,37276,Maungtaw,MMR012009
 Yes - some difficulty,17,11,8,13,6,10,3,11,3,4,7,1,7,3,5,3,3,-,2,1,10,1,5,2,-,5,4,2,2,3,2,2,2,5,4,4,5,2,3,5,16,4,7,3,1,6,5,9,7,9,13,6,12,5,11,13,10,5,10,4,18,7,8,10,4,13,9,8,8,4,20,8,8,6,4,12,6,8,4,5,11,4,2,4,3,9,3,9,1,1,8,567,Maungtaw,MMR012009
 Yes - a lot of difficulty,14,5,8,4,5,5,9,2,1,2,4,1,2,2,2,4,1,-,1,-,2,2,4,1,1,6,-,2,1,2,2,-,1,1,1,-,-,1,-,-,4,1,3,-,1,3,-,1,1,-,1,2,2,-,1,3,2,1,2,2,4,1,2,4,2,2,1,2,1,1,2,1,2,4,1,-,1,2,-,2,6,3,2,1,1,2,-,-,1,1,5,186,Maungtaw,MMR012009
 Yes - cannot remember/concentrate at all,27,13,7,6,4,4,-,-,3,-,1,1,2,2,3,-,2,1,1,3,2,-,2,2,3,2,1,1,-,2,1,1,-,1,-,-,1,1,3,1,3,-,2,-,1,2,2,-,2,-,2,1,1,-,3,1,-,1,3,1,1,1,3,2,-,2,2,3,1,-,1,2,1,1,-,4,-,1,3,-,2,2,2,-,-,1,1,-,-,-,5,170,Maungtaw,MMR012009
 Total,638,627,741,838,835,882,804,988,896,848,945,656,881,863,785,716,731,672,855,716,959,637,733,745,688,926,619,687,737,547,903,483,557,500,451,732,453,498,558,382,587,320,519,408,330,598,359,348,407,275,484,299,348,295,295,354,269,214,241,156,325,134,169,164,130,218,85,144,94,49,145,39,49,52,46,90,48,38,37,19,75,22,23,34,22,37,19,17,11,4,42,38199,Maungtaw,MMR012009
