Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1724,1752,1900,1973,2278,2152,2232,2365,2098,2374,2256,2215,2294,2386,2369,2193,1958,2239,2280,1969,2267,1980,2025,2119,2003,2404,2006,2251,2383,2335,2742,2174,2396,2556,2113,2675,2141,2052,2373,2098,2293,1826,2318,1983,1798,2377,1947,1964,2059,1720,2178,1649,1769,1884,1666,1978,1596,1516,1543,1308,1605,1126,1146,1092,1054,1140,780,755,548,411,677,359,432,428,429,648,373,328,352,222,355,207,252,192,152,178,131,79,72,47,184,141226,Padaung,MMR008003
 Yes - some difficulty,53,49,24,15,15,15,14,7,14,7,4,11,8,12,5,11,6,11,8,7,5,2,8,8,2,7,4,8,5,13,7,7,4,10,10,10,7,9,12,15,10,15,17,13,13,16,14,25,28,21,26,30,24,27,18,45,44,47,35,48,51,42,39,37,42,58,41,49,34,35,58,29,45,48,58,71,52,54,61,37,75,39,53,70,44,48,33,39,15,19,51,2392,Padaung,MMR008003
 Yes - a lot of difficulty,16,5,1,3,5,2,3,9,1,5,1,1,4,5,10,3,2,3,6,5,3,3,1,1,2,6,2,4,5,5,7,4,2,1,5,3,2,1,3,-,-,-,3,2,1,1,4,2,3,4,1,2,1,4,4,5,4,4,2,3,5,6,2,4,1,4,2,3,3,4,9,5,2,5,4,7,5,6,7,1,7,5,6,7,11,11,7,5,6,3,23,376,Padaung,MMR008003
 Yes - cannot remember/concentrate at all,6,1,1,2,1,-,4,1,2,3,2,3,10,2,1,4,3,5,2,-,2,1,4,-,3,3,2,2,3,2,2,2,2,2,1,3,-,-,2,1,3,1,3,1,2,4,1,1,5,3,5,2,3,3,2,6,-,1,4,3,5,-,2,1,1,2,3,2,1,3,4,1,-,1,2,3,3,2,3,4,4,3,3,2,3,7,3,-,2,-,7,220,Padaung,MMR008003
 Total,1799,1807,1926,1993,2299,2169,2253,2382,2115,2389,2263,2230,2316,2405,2385,2211,1969,2258,2296,1981,2277,1986,2038,2128,2010,2420,2014,2265,2396,2355,2758,2187,2404,2569,2129,2691,2150,2062,2390,2114,2306,1842,2341,1999,1814,2398,1966,1992,2095,1748,2210,1683,1797,1918,1690,2034,1644,1568,1584,1362,1666,1174,1189,1134,1098,1204,826,809,586,453,748,394,479,482,493,729,433,390,423,264,441,254,314,271,210,244,174,123,95,69,265,144214,Padaung,MMR008003
