Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4045,3767,4191,4593,4661,4520,4621,4631,4495,4537,4268,3961,4369,4142,3765,3806,3286,3140,3762,3228,3556,2801,2848,3010,2532,3476,2483,2648,2745,2413,2942,2216,2394,2602,1988,2869,1860,1781,2152,1797,2181,1492,2135,1833,1432,2169,1346,1201,1374,1021,1417,996,1163,1181,1012,1230,940,722,801,583,839,459,489,477,442,606,336,343,271,165,318,181,222,211,150,354,124,119,120,60,117,59,89,78,57,82,44,29,33,22,83,166109,Kyunsu,MMR006006
 Yes - some difficulty,69,50,36,36,28,30,29,31,26,42,37,35,48,41,42,30,23,29,20,20,23,28,34,42,32,45,40,52,58,58,64,50,55,63,66,80,51,55,79,70,82,62,83,98,72,135,84,77,100,63,129,79,92,105,91,115,100,84,92,75,97,48,57,61,44,96,43,53,49,32,50,27,58,43,41,80,53,23,31,15,38,16,18,24,19,24,13,12,8,5,32,4775,Kyunsu,MMR006006
 Yes - a lot of difficulty,15,11,4,2,4,3,2,7,9,4,8,11,10,13,10,11,8,2,8,5,5,8,3,2,2,6,2,7,6,2,7,5,5,7,3,13,3,6,9,5,6,7,9,5,6,10,10,8,3,6,15,5,8,8,8,9,6,5,7,1,8,3,3,3,5,10,4,8,2,6,14,3,6,4,4,23,7,8,5,5,15,4,8,2,7,10,4,2,4,3,15,600,Kyunsu,MMR006006
 Yes - cannot remember/concentrate at all,12,3,2,2,1,3,9,4,8,3,3,5,9,5,8,8,8,5,4,4,3,1,4,2,3,1,2,3,3,2,8,2,6,7,1,3,-,2,5,-,2,1,2,1,1,2,2,-,2,1,5,1,3,1,2,3,3,2,1,-,4,2,3,1,1,1,-,1,1,-,2,-,2,1,2,4,2,2,1,-,8,1,3,2,3,2,1,3,4,1,12,269,Kyunsu,MMR006006
 Total,4141,3831,4233,4633,4694,4556,4661,4673,4538,4586,4316,4012,4436,4201,3825,3855,3325,3176,3794,3257,3587,2838,2889,3056,2569,3528,2527,2710,2812,2475,3021,2273,2460,2679,2058,2965,1914,1844,2245,1872,2271,1562,2229,1937,1511,2316,1442,1286,1479,1091,1566,1081,1266,1295,1113,1357,1049,813,901,659,948,512,552,542,492,713,383,405,323,203,384,211,288,259,197,461,186,152,157,80,178,80,118,106,86,118,62,46,49,31,142,171753,Kyunsu,MMR006006
