Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2184,2384,2562,2655,2943,2394,1812,1670,1560,1628,1629,1601,1677,1701,1418,1496,1249,1306,1368,1230,1698,1271,1394,1474,1414,1949,1336,1445,1605,1357,1778,1365,1354,1322,1116,1617,1094,1004,1180,980,1223,783,1123,843,812,1059,853,666,807,630,868,546,603,673,568,746,513,382,431,390,531,327,286,263,224,364,167,157,100,78,154,58,80,76,87,137,72,43,59,32,62,31,33,28,25,30,18,5,9,11,26,82312,Pyinsalu(ST),MMR017016
 Yes - some difficulty,22,16,11,13,12,18,26,22,26,32,26,27,25,31,13,14,15,12,19,18,30,17,16,29,19,29,24,26,31,31,39,33,32,28,33,40,25,39,37,31,32,35,51,43,38,62,43,45,39,32,75,36,49,43,46,81,51,42,50,42,70,43,29,35,40,41,21,31,17,9,35,14,16,20,13,30,27,11,15,6,12,10,12,8,5,13,4,4,4,-,12,2529,Pyinsalu(ST),MMR017016
 Yes - a lot of difficulty,12,19,7,1,8,6,3,3,8,4,2,2,10,6,3,3,4,3,4,3,4,2,-,3,1,3,4,3,2,1,2,1,1,2,3,3,1,-,2,1,1,2,3,2,4,1,2,3,7,2,-,5,5,4,2,3,2,5,5,2,4,5,3,4,4,3,3,1,1,5,7,1,2,1,2,4,3,3,8,2,7,3,3,2,3,4,1,1,3,1,6,310,Pyinsalu(ST),MMR017016
 Yes - cannot remember/concentrate at all,17,6,3,2,2,4,2,1,3,4,2,1,1,1,1,4,4,2,-,1,5,1,1,1,-,-,-,1,5,-,1,2,1,1,2,1,1,-,1,-,1,2,-,1,-,1,2,1,-,-,2,1,1,-,-,-,1,2,-,1,3,1,-,-,-,1,-,1,1,-,3,2,-,1,-,4,1,1,-,1,4,-,2,3,2,1,2,-,-,1,2,138,Pyinsalu(ST),MMR017016
 Total,2235,2425,2583,2671,2965,2422,1843,1696,1597,1668,1659,1631,1713,1739,1435,1517,1272,1323,1391,1252,1737,1291,1411,1507,1434,1981,1364,1475,1643,1389,1820,1401,1388,1353,1154,1661,1121,1043,1220,1012,1257,822,1177,889,854,1123,900,715,853,664,945,588,658,720,616,830,567,431,486,435,608,376,318,302,268,409,191,190,119,92,199,75,98,98,102,175,103,58,82,41,85,44,50,41,35,48,25,10,16,13,46,85289,Pyinsalu(ST),MMR017016
