Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2990,3301,3526,3853,3960,3862,4195,4157,4203,4061,4609,4152,4713,4305,3986,3867,3481,3104,3325,2523,3172,2317,2455,2474,2146,2865,2123,2327,2535,2204,3065,2099,2395,2387,2051,3025,2154,2171,2597,2154,2881,1828,2535,2337,1996,2729,1917,1849,2015,1586,2372,1487,1660,1698,1426,1900,1517,1283,1280,968,1697,801,1046,1036,898,1247,799,754,505,386,865,352,431,453,325,671,379,266,308,157,339,145,141,176,136,156,95,79,55,42,166,177059,Bilin,MMR011010
 Yes - some difficulty,50,85,48,21,22,13,19,14,15,18,33,18,33,21,13,12,16,14,16,15,11,8,15,12,9,16,13,5,9,11,13,6,14,11,15,17,10,15,16,19,25,21,21,27,21,26,26,23,23,22,40,26,20,14,21,35,17,20,34,20,53,29,36,27,30,53,24,41,21,15,77,19,34,37,34,80,42,24,37,20,51,19,22,23,24,29,12,16,12,6,42,2212,Bilin,MMR011010
 Yes - a lot of difficulty,37,34,8,14,4,7,9,6,9,9,12,6,19,9,6,10,4,8,3,2,6,3,4,3,7,13,6,5,7,1,12,7,2,5,9,6,3,4,4,4,11,5,4,8,5,10,8,5,8,4,14,8,4,4,3,9,4,7,5,5,11,4,1,6,11,12,3,11,5,1,28,6,7,12,5,15,15,7,15,5,22,4,9,1,7,8,3,5,2,7,14,720,Bilin,MMR011010
 Yes - cannot remember/concentrate at all,81,51,30,39,56,36,43,40,36,14,17,11,15,8,9,7,8,11,9,6,6,3,6,11,7,9,6,7,11,4,22,6,10,9,9,18,10,8,8,6,18,7,11,10,9,15,7,13,10,10,24,3,7,11,6,8,9,4,3,5,23,7,3,9,8,11,5,6,5,3,16,3,6,5,4,9,4,-,3,4,11,6,4,4,6,2,4,2,2,1,15,1084,Bilin,MMR011010
 Total,3158,3471,3612,3927,4042,3918,4266,4217,4263,4102,4671,4187,4780,4343,4014,3896,3509,3137,3353,2546,3195,2331,2480,2500,2169,2903,2148,2344,2562,2220,3112,2118,2421,2412,2084,3066,2177,2198,2625,2183,2935,1861,2571,2382,2031,2780,1958,1890,2056,1622,2450,1524,1691,1727,1456,1952,1547,1314,1322,998,1784,841,1086,1078,947,1323,831,812,536,405,986,380,478,507,368,775,440,297,363,186,423,174,176,204,173,195,114,102,71,56,237,181075,Bilin,MMR011010
