Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,572,462,585,604,582,617,609,640,618,671,738,544,614,647,576,598,510,498,581,386,602,379,442,398,382,513,349,348,428,322,664,305,390,329,285,521,328,356,419,245,577,222,356,359,236,551,292,286,312,206,561,196,280,261,240,424,274,231,241,140,423,100,133,140,108,205,85,89,85,51,155,36,47,59,33,104,40,28,54,16,81,14,22,16,8,33,10,8,11,5,35,28136,Mone`,MMR014019
 Yes - some difficulty,-,1,-,-,-,-,-,1,3,-,2,2,2,1,-,1,4,1,3,3,2,-,-,1,-,2,4,1,4,1,4,1,-,2,1,5,-,1,4,2,8,1,5,2,1,8,4,2,10,5,15,2,8,5,9,14,6,7,5,2,17,4,6,6,3,15,1,7,-,3,17,-,6,8,5,5,4,6,4,4,18,1,6,-,4,4,1,1,2,-,8,344,Mone`,MMR014019
 Yes - a lot of difficulty,-,-,-,-,-,-,-,-,-,1,3,1,-,-,1,-,-,1,1,-,1,-,-,1,-,-,1,-,-,-,2,3,1,4,-,3,2,1,1,-,1,1,-,-,1,3,-,1,-,-,2,-,-,-,-,2,3,-,-,-,1,2,1,2,3,2,3,1,1,-,2,-,1,3,1,4,1,2,-,-,3,3,2,-,-,2,-,1,1,-,4,88,Mone`,MMR014019
 Yes - cannot remember/concentrate at all,-,-,-,-,1,2,-,-,-,1,-,1,2,-,-,1,1,-,-,-,2,2,1,-,1,2,1,-,-,-,3,-,2,-,-,3,2,-,2,-,4,2,-,1,1,2,-,1,2,-,4,-,-,1,-,2,1,1,3,-,3,-,-,1,-,1,-,-,-,-,-,-,-,-,-,1,-,1,2,-,2,-,-,-,-,2,-,1,-,-,3,72,Mone`,MMR014019
 Total,572,463,585,604,583,619,609,641,621,673,743,548,618,648,577,600,515,500,585,389,607,381,443,400,383,517,355,349,432,323,673,309,393,335,286,532,332,358,426,247,590,226,361,362,239,564,296,290,324,211,582,198,288,267,249,442,284,239,249,142,444,106,140,149,114,223,89,97,86,54,174,36,54,70,39,114,45,37,60,20,104,18,30,16,12,41,11,11,14,5,50,28640,Mone`,MMR014019
