Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,678,738,795,800,862,819,899,976,939,977,1089,1053,1149,1537,1543,1556,1701,2036,2317,2299,2621,2468,2460,2544,2286,2333,2049,1987,2049,1849,2182,1437,1615,1545,1396,1526,1375,1353,1449,1240,1656,1150,1406,1410,1247,1401,1280,1262,1387,1185,1355,1096,1237,1147,1114,1139,1043,996,1092,918,1060,739,881,757,649,679,621,659,544,423,462,295,351,343,294,367,322,248,288,159,264,180,188,176,170,128,104,87,87,61,240,98874,Sangyoung,MMR013039
 Yes - some difficulty,16,2,-,1,1,-,1,3,2,4,3,1,1,3,3,3,3,5,7,3,4,2,3,1,5,4,2,3,3,3,5,3,4,1,4,5,4,2,-,2,4,2,3,4,3,3,4,3,8,4,4,3,7,9,7,7,4,7,3,10,8,8,3,9,10,8,8,3,3,4,12,3,5,6,12,18,10,7,14,6,12,9,9,6,12,12,13,16,7,7,27,508,Sangyoung,MMR013039
 Yes - a lot of difficulty,-,-,1,-,1,2,-,-,3,-,-,1,4,-,1,-,2,2,1,-,1,-,1,-,1,-,2,-,-,-,-,1,2,-,1,1,-,3,1,1,2,1,1,-,1,-,1,1,1,-,2,2,1,-,-,1,2,1,1,-,2,3,1,1,2,1,1,6,-,1,1,2,-,3,2,1,1,1,6,1,2,1,3,2,1,2,2,5,5,1,13,124,Sangyoung,MMR013039
 Yes - cannot remember/concentrate at all,-,-,-,-,-,-,-,2,-,1,1,2,5,1,1,1,2,1,2,-,-,-,2,-,2,1,2,1,-,1,2,1,2,2,-,1,-,2,2,1,-,-,2,-,-,-,-,1,1,1,-,-,3,-,1,2,1,-,2,-,2,-,2,2,2,3,-,1,2,1,2,-,2,-,2,-,1,-,1,1,3,3,2,4,4,2,2,2,-,2,10,113,Sangyoung,MMR013039
 Total,694,740,796,801,864,821,900,981,944,982,1093,1057,1159,1541,1548,1560,1708,2044,2327,2302,2626,2470,2466,2545,2294,2338,2055,1991,2052,1853,2189,1442,1623,1548,1401,1533,1379,1360,1452,1244,1662,1153,1412,1414,1251,1404,1285,1267,1397,1190,1361,1101,1248,1156,1122,1149,1050,1004,1098,928,1072,750,887,769,663,691,630,669,549,429,477,300,358,352,310,386,334,256,309,167,281,193,202,188,187,144,121,110,99,71,290,99619,Sangyoung,MMR013039
