Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,459,689,677,672,573,616,649,571,620,475,659,498,627,663,501,649,805,899,1274,1012,1489,979,1165,1108,1056,1308,1016,919,1107,782,1273,621,763,582,579,767,692,587,781,542,869,482,662,531,512,713,504,450,557,391,667,319,368,337,299,354,284,208,288,167,351,123,197,166,142,186,119,117,96,55,111,28,45,41,35,71,40,29,47,14,58,14,21,11,17,18,9,10,8,10,33,42888,Minelar,MMR016005
 Yes - some difficulty,-,-,1,1,-,-,1,-,1,-,1,1,1,2,-,3,1,-,-,-,-,-,1,-,-,-,-,-,-,1,2,-,1,1,1,1,2,1,-,1,3,-,-,-,-,2,-,1,3,1,-,2,1,1,2,2,1,2,2,1,6,5,11,4,5,5,3,1,2,-,5,-,2,2,2,9,1,2,1,1,5,1,4,-,1,2,-,2,-,2,2,135,Minelar,MMR016005
 Yes - a lot of difficulty,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,1,-,1,1,-,-,1,1,-,-,-,1,1,-,-,-,2,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,2,-,-,-,1,-,1,1,-,-,2,-,-,-,1,-,1,-,-,1,29,Minelar,MMR016005
 Yes - cannot remember/concentrate at all,-,-,-,1,-,1,1,-,-,2,-,-,-,-,-,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,1,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,16,Minelar,MMR016005
 Total,459,689,678,674,573,617,651,571,621,477,660,500,629,666,501,654,806,900,1274,1012,1490,979,1166,1109,1056,1308,1016,919,1107,783,1279,623,764,583,580,768,694,589,782,543,873,483,662,531,513,716,504,451,560,393,668,321,369,338,303,356,285,210,291,168,357,128,208,171,149,191,122,118,98,55,116,30,47,43,37,81,42,32,50,15,63,17,25,11,18,21,9,13,8,12,36,43068,Minelar,MMR016005
