Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3731,3590,3976,4152,4383,4243,4590,5066,4131,4340,4704,4294,4540,4733,4127,3562,3425,3400,3419,2809,3663,2883,2847,2944,2873,3836,2967,3409,3395,3518,4163,3139,3472,3288,2705,4121,2838,3147,3310,3072,3676,2433,3283,2862,2463,3714,2636,2474,2248,2121,2924,2170,2145,2328,1920,2624,1867,2005,2121,1694,2491,1639,1882,1738,1696,2140,1282,1419,1023,834,1393,705,809,736,624,1217,487,506,554,329,537,266,268,262,213,303,138,131,105,80,266,222586,Myaing,MMR009020
 Yes - some difficulty,29,14,19,15,16,18,27,20,14,16,15,20,14,20,11,17,10,8,6,8,15,4,7,4,6,17,3,10,9,9,10,5,8,7,9,23,19,15,16,8,22,8,19,8,19,25,15,19,20,12,23,10,15,20,19,22,20,24,18,10,53,22,33,45,39,53,31,42,26,32,71,33,37,40,52,68,41,44,52,41,63,28,26,31,30,31,20,20,14,9,56,2052,Myaing,MMR009020
 Yes - a lot of difficulty,12,1,3,4,7,4,11,15,5,13,14,6,6,6,9,8,12,2,8,2,8,2,3,12,7,8,3,4,9,4,10,2,3,5,2,10,6,5,-,3,13,4,-,5,6,14,2,4,4,2,5,3,1,4,5,5,-,7,7,1,13,4,6,9,8,10,7,7,11,4,17,12,11,10,9,20,4,15,8,12,23,13,11,12,9,6,6,6,8,5,25,667,Myaing,MMR009020
 Yes - cannot remember/concentrate at all,5,4,1,5,5,7,12,11,9,4,11,10,7,9,7,4,7,11,7,9,6,2,2,5,6,12,3,2,6,3,5,2,3,5,2,5,1,3,8,3,8,7,8,1,2,11,1,6,4,-,7,2,1,5,2,4,2,1,4,3,6,6,2,5,10,7,2,4,4,4,7,1,4,2,4,14,1,4,4,5,12,4,9,4,7,3,3,3,2,-,15,466,Myaing,MMR009020
 Total,3777,3609,3999,4176,4411,4272,4640,5112,4159,4373,4744,4330,4567,4768,4154,3591,3454,3421,3440,2828,3692,2891,2859,2965,2892,3873,2976,3425,3419,3534,4188,3148,3486,3305,2718,4159,2864,3170,3334,3086,3719,2452,3310,2876,2490,3764,2654,2503,2276,2135,2959,2185,2162,2357,1946,2655,1889,2037,2150,1708,2563,1671,1923,1797,1753,2210,1322,1472,1064,874,1488,751,861,788,689,1319,533,569,618,387,635,311,314,309,259,343,167,160,129,94,362,225771,Myaing,MMR009020
