Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2083,2028,2001,2212,2395,2257,2351,2527,2239,2168,2289,2305,2523,2557,2459,2206,2175,2157,2055,1996,2376,2070,2049,2033,1982,2365,2061,2169,2180,2193,2610,2036,2220,2083,1946,2470,2087,2122,2232,1948,2296,1845,2176,1967,1756,2124,1685,1706,1734,1446,1788,1391,1387,1340,1165,1312,967,997,1088,926,1121,783,763,809,800,861,702,649,479,428,563,345,408,360,332,414,262,239,220,205,221,137,134,109,99,98,52,70,50,27,90,131141,Gangaw,MMR009023
 Yes - some difficulty,8,4,4,3,2,5,8,9,11,9,16,18,9,13,8,7,5,9,7,4,8,9,7,6,5,13,9,10,8,13,12,3,2,8,9,11,9,10,12,12,13,10,10,12,16,24,17,21,12,20,33,25,26,24,26,19,16,20,24,16,21,17,25,12,19,17,29,14,16,16,27,18,22,25,26,34,23,28,24,30,23,17,15,18,15,27,14,15,5,7,18,1336,Gangaw,MMR009023
 Yes - a lot of difficulty,9,3,3,2,5,2,3,3,4,4,6,7,-,3,7,5,2,6,6,1,7,1,3,1,2,2,6,2,4,3,10,3,2,2,2,7,2,2,4,-,5,1,2,2,4,2,2,4,3,5,10,6,4,5,4,6,8,6,3,3,11,6,6,3,6,5,5,5,4,5,11,5,10,4,15,6,4,3,11,9,11,3,1,7,3,7,5,4,4,1,21,432,Gangaw,MMR009023
 Yes - cannot remember/concentrate at all,11,3,5,3,3,4,1,7,6,3,2,5,4,2,8,7,3,4,7,5,6,3,4,5,3,6,4,5,3,5,6,2,5,2,4,5,3,2,2,3,6,3,1,5,3,4,6,3,3,3,17,6,3,7,6,7,3,8,6,6,5,1,-,3,6,1,1,5,4,-,5,3,2,5,3,3,2,4,3,3,6,3,6,7,3,2,5,4,1,1,12,386,Gangaw,MMR009023
 Total,2111,2038,2013,2220,2405,2268,2363,2546,2260,2184,2313,2335,2536,2575,2482,2225,2185,2176,2075,2006,2397,2083,2063,2045,1992,2386,2080,2186,2195,2214,2638,2044,2229,2095,1961,2493,2101,2136,2250,1963,2320,1859,2189,1986,1779,2154,1710,1734,1752,1474,1848,1428,1420,1376,1201,1344,994,1031,1121,951,1158,807,794,827,831,884,737,673,503,449,606,371,442,394,376,457,291,274,258,247,261,160,156,141,120,134,76,93,60,36,141,133295,Gangaw,MMR009023
