Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2064,1904,2197,2907,3224,3469,3387,3766,3644,3723,4091,3798,4609,4713,3917,3615,3049,2824,3677,2404,2749,2019,2414,2406,2159,2905,2047,2124,2452,1828,2585,1714,2036,1916,1553,2134,1544,1550,1888,1282,1748,1078,2021,1612,1492,2068,1348,1191,1595,1088,1703,1025,1374,1210,1062,1424,1016,722,932,551,1094,494,728,680,554,914,526,530,417,219,593,162,265,274,226,499,283,235,286,110,273,91,131,88,88,124,82,57,37,23,98,144728,Pauktaw,MMR012007
 Yes - some difficulty,16,8,12,13,7,5,5,5,2,1,2,10,9,7,5,1,5,2,5,5,7,6,2,3,3,7,3,3,4,5,3,4,6,3,2,2,1,4,1,5,4,5,4,3,2,6,2,2,5,2,5,5,8,5,3,7,10,7,11,8,18,2,7,5,12,26,17,16,7,8,32,6,6,29,12,31,18,17,25,9,42,11,13,12,13,11,6,1,7,3,14,739,Pauktaw,MMR012007
 Yes - a lot of difficulty,5,1,-,3,1,3,2,2,-,3,4,3,4,1,5,5,7,3,1,5,3,-,6,-,2,3,1,3,2,6,2,-,1,2,5,1,-,1,4,-,1,-,3,-,1,3,1,1,2,-,4,1,-,1,-,3,3,1,4,-,2,1,2,2,3,4,4,2,2,-,8,2,5,6,2,7,5,2,3,2,8,5,5,5,4,5,2,3,1,1,3,235,Pauktaw,MMR012007
 Yes - cannot remember/concentrate at all,6,1,1,3,2,2,8,4,1,3,4,2,5,5,7,4,2,4,6,3,8,2,8,2,2,5,1,4,4,2,3,1,6,2,5,4,5,1,2,-,4,1,2,2,1,3,2,2,2,-,2,-,3,-,1,6,4,-,1,1,2,-,2,4,-,7,3,4,3,-,2,-,2,3,2,8,2,4,5,-,6,2,4,2,2,1,1,-,2,-,5,255,Pauktaw,MMR012007
 Total,2091,1914,2210,2926,3234,3479,3402,3777,3647,3730,4101,3813,4627,4726,3934,3625,3063,2833,3689,2417,2767,2027,2430,2411,2166,2920,2052,2134,2462,1841,2593,1719,2049,1923,1565,2141,1550,1556,1895,1287,1757,1084,2030,1617,1496,2080,1353,1196,1604,1090,1714,1031,1385,1216,1066,1440,1033,730,948,560,1116,497,739,691,569,951,550,552,429,227,635,170,278,312,242,545,308,258,319,121,329,109,153,107,107,141,91,61,47,27,120,145957,Pauktaw,MMR012007
