Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2667,3210,3167,3554,3772,3364,3792,3744,3481,3459,3617,3429,3864,4003,3902,3594,2958,3234,3357,2961,3465,2822,2939,2788,2485,3030,2410,2619,2833,2407,3202,2439,2741,2552,2325,3066,2422,2447,2844,2256,3109,1926,2614,2552,2066,2943,2203,2115,2465,1956,2666,1907,2161,2071,1888,2226,1965,1793,1761,1225,1992,1222,1391,1383,1093,1575,942,1086,927,627,1039,605,786,788,578,1007,566,423,552,264,419,271,356,275,265,315,239,165,109,82,374,188549,Mudon,MMR011005
 Yes - some difficulty,22,25,23,12,10,9,10,14,13,13,15,12,8,10,8,8,6,9,6,10,12,12,2,6,6,10,6,6,6,7,13,5,15,10,11,18,6,8,10,11,19,14,14,10,10,19,11,7,12,8,18,10,16,20,10,24,19,12,18,16,20,18,18,20,15,33,13,22,13,14,17,18,14,22,20,44,34,22,28,10,36,22,24,31,25,21,20,19,19,12,71,1425,Mudon,MMR011005
 Yes - a lot of difficulty,18,8,4,4,3,2,3,8,6,8,6,10,3,8,13,3,12,3,2,1,4,8,3,4,4,6,5,6,1,7,4,1,3,3,3,2,4,7,7,5,6,5,6,5,4,4,4,4,7,3,5,6,5,5,1,9,5,10,2,2,5,5,4,5,2,1,6,2,6,1,5,3,2,5,4,8,5,3,10,3,4,6,6,6,4,8,5,2,2,6,17,461,Mudon,MMR011005
 Yes - cannot remember/concentrate at all,2,4,4,2,1,2,3,5,6,6,4,5,8,6,7,7,2,2,7,2,7,3,4,2,4,7,2,4,5,2,4,3,4,7,3,6,2,4,-,5,8,3,8,1,1,4,3,-,3,-,6,-,4,3,1,3,2,3,3,-,6,1,2,4,2,3,2,1,1,-,1,-,1,3,4,3,1,2,1,2,1,2,2,4,5,4,2,3,2,-,18,302,Mudon,MMR011005
 Total,2709,3247,3198,3572,3786,3377,3808,3771,3506,3486,3642,3456,3883,4027,3930,3612,2978,3248,3372,2974,3488,2845,2948,2800,2499,3053,2423,2635,2845,2423,3223,2448,2763,2572,2342,3092,2434,2466,2861,2277,3142,1948,2642,2568,2081,2970,2221,2126,2487,1967,2695,1923,2186,2099,1900,2262,1991,1818,1784,1243,2023,1246,1415,1412,1112,1612,963,1111,947,642,1062,626,803,818,606,1062,606,450,591,279,460,301,388,316,299,348,266,189,132,100,480,190737,Mudon,MMR011005
