Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2573,2358,2749,3553,3626,4053,3972,4261,4085,4050,4434,3920,4999,5105,3912,3870,3298,2936,4145,2687,3289,2164,2490,2653,2491,3491,2288,2354,2855,2058,3151,1840,2200,2136,1617,2746,1628,1725,2162,1300,2235,1229,2266,1745,1557,2549,1584,1377,1968,1148,2218,1275,1593,1699,1327,1997,1387,1050,1227,692,1474,598,804,750,650,1145,506,576,468,264,727,193,294,308,236,462,246,178,247,82,277,74,108,105,74,114,57,39,28,22,108,164561,Minbya,MMR012005
 Yes - some difficulty,47,41,23,28,14,10,6,12,9,15,21,8,15,12,11,9,6,9,9,10,6,6,8,9,9,19,6,8,5,3,12,5,7,5,6,18,7,8,14,7,19,18,18,11,21,42,28,28,35,25,67,45,39,54,48,88,68,55,67,48,140,51,74,63,74,139,75,76,66,36,167,49,84,77,64,140,68,58,90,31,115,36,54,45,37,48,15,16,19,13,51,3378,Minbya,MMR012005
 Yes - a lot of difficulty,24,9,3,3,1,1,4,6,5,6,9,6,3,8,3,7,3,6,8,7,6,3,9,6,5,8,3,5,2,5,4,4,3,1,5,5,1,2,3,1,10,1,3,3,-,11,2,3,11,-,10,1,4,11,5,15,9,5,4,5,19,3,5,10,4,16,2,16,8,7,31,9,15,13,6,24,14,14,20,5,46,9,20,14,6,18,11,5,6,4,18,714,Minbya,MMR012005
 Yes - cannot remember/concentrate at all,16,5,4,4,6,2,4,8,10,6,4,5,7,9,6,8,7,4,7,3,10,5,7,5,5,9,5,8,4,2,8,4,2,7,3,9,6,-,4,-,7,5,7,2,4,11,2,5,3,2,5,3,7,10,5,11,5,2,2,2,4,2,5,2,3,8,5,6,9,3,10,4,8,8,3,18,7,6,7,3,26,5,14,8,4,11,5,5,5,-,23,555,Minbya,MMR012005
 Total,2660,2413,2779,3588,3647,4066,3986,4287,4109,4077,4468,3939,5024,5134,3932,3894,3314,2955,4169,2707,3311,2178,2514,2673,2510,3527,2302,2375,2866,2068,3175,1853,2212,2149,1631,2778,1642,1735,2183,1308,2271,1253,2294,1761,1582,2613,1616,1413,2017,1175,2300,1324,1643,1774,1385,2111,1469,1112,1300,747,1637,654,888,825,731,1308,588,674,551,310,935,255,401,406,309,644,335,256,364,121,464,124,196,172,121,191,88,65,58,39,200,169208,Minbya,MMR012005
