Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1350,1383,1499,1635,1715,1684,1674,1764,1547,1756,1864,1645,1856,1905,1842,1764,1544,1630,1688,1480,1906,1467,1538,1533,1308,1917,1391,1496,1561,1499,2022,1367,1528,1692,1378,2092,1417,1682,1651,1337,1950,1308,1651,1480,1296,1970,1349,1475,1391,1119,1587,1199,1206,1320,1154,1504,921,1129,1103,947,1141,856,942,913,699,958,537,759,514,379,577,275,374,394,273,615,246,294,334,158,322,168,175,177,108,173,65,85,47,44,147,104815,Myaung,MMR005003
 Yes - some difficulty,2,5,2,4,1,2,8,5,8,8,7,7,5,2,4,3,3,3,3,1,3,5,6,4,4,4,2,3,-,1,3,4,2,2,6,8,3,2,4,1,5,-,4,6,3,9,3,5,7,6,9,4,9,10,8,14,11,9,14,11,22,18,22,22,19,35,20,38,28,22,50,19,23,44,18,60,26,37,35,24,58,17,19,24,20,46,22,20,7,12,38,1162,Myaung,MMR005003
 Yes - a lot of difficulty,8,1,1,-,1,-,1,3,1,1,4,7,1,4,-,1,2,1,2,-,6,2,2,2,2,2,1,-,1,1,1,1,-,3,-,4,-,1,3,-,4,4,1,1,1,1,-,2,1,-,3,4,1,1,-,3,2,4,3,2,6,1,1,2,2,4,3,4,1,-,9,6,5,6,7,5,5,3,6,5,10,5,10,6,3,9,3,2,2,4,22,266,Myaung,MMR005003
 Yes - cannot remember/concentrate at all,4,-,1,1,3,-,2,2,5,1,2,-,3,3,2,2,-,5,1,3,2,1,-,2,1,1,1,2,-,1,2,1,1,4,1,-,1,1,-,3,1,2,5,1,2,2,-,2,-,2,2,2,1,-,2,-,4,-,2,2,1,-,3,-,4,2,1,1,3,-,3,1,3,-,-,4,2,-,3,2,7,1,6,4,1,3,1,1,1,-,13,168,Myaung,MMR005003
 Total,1364,1389,1503,1640,1720,1686,1685,1774,1561,1766,1877,1659,1865,1914,1848,1770,1549,1639,1694,1484,1917,1475,1546,1541,1315,1924,1395,1501,1562,1502,2028,1373,1531,1701,1385,2104,1421,1686,1658,1341,1960,1314,1661,1488,1302,1982,1352,1484,1399,1127,1601,1209,1217,1331,1164,1521,938,1142,1122,962,1170,875,968,937,724,999,561,802,546,401,639,301,405,444,298,684,279,334,378,189,397,191,210,211,132,231,91,108,57,60,220,106411,Myaung,MMR005003
