Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,779,711,826,839,886,893,944,1171,1094,1004,1128,1065,1283,1287,1150,1010,1008,966,1020,861,946,720,756,768,647,750,672,701,743,643,777,672,728,720,560,756,625,700,725,615,792,570,706,609,552,690,530,506,577,442,570,388,496,488,461,480,415,350,332,250,375,225,237,245,240,257,198,185,122,100,148,81,99,130,106,143,100,92,105,58,88,33,43,65,24,49,28,24,19,13,39,48024,Hopin(ST),MMR001007
 Yes - some difficulty,1,1,1,1,4,3,3,4,3,4,5,5,6,8,3,5,5,2,1,2,2,2,3,3,1,1,3,5,3,-,3,5,2,1,-,3,3,3,8,2,6,1,3,3,4,7,8,9,8,6,15,7,6,11,10,15,14,8,9,8,10,6,5,9,8,11,10,8,9,4,11,5,6,4,3,12,9,8,8,5,8,9,6,9,3,8,8,1,4,1,15,501,Hopin(ST),MMR001007
 Yes - a lot of difficulty,-,-,1,-,1,-,1,-,3,2,1,1,4,1,1,3,-,-,1,2,3,2,-,-,2,-,1,1,1,1,3,-,2,2,1,2,1,-,-,-,1,1,-,-,-,-,2,-,-,-,1,-,1,3,-,3,-,1,-,1,2,-,3,1,-,2,2,3,-,1,-,1,1,-,-,2,2,-,3,2,2,1,2,3,3,4,1,1,2,1,6,109,Hopin(ST),MMR001007
 Yes - cannot remember/concentrate at all,-,1,1,1,-,-,-,1,1,2,-,1,-,1,2,-,1,5,1,-,-,-,-,2,1,-,1,1,1,-,1,2,-,-,-,4,-,1,-,-,2,-,-,-,1,-,2,-,1,-,3,-,-,-,-,3,-,2,2,-,1,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,1,1,-,1,1,-,-,-,1,1,-,1,-,2,60,Hopin(ST),MMR001007
 Total,780,713,829,841,891,896,948,1176,1101,1012,1134,1072,1293,1297,1156,1018,1014,973,1023,865,951,724,759,773,651,751,677,708,748,644,784,679,732,723,561,765,629,704,733,617,801,572,709,612,557,697,542,515,586,448,589,395,503,502,471,501,429,361,343,259,388,231,245,255,248,270,210,196,131,105,161,87,106,134,109,157,111,101,117,65,99,44,51,77,30,62,38,26,26,15,62,48694,Hopin(ST),MMR001007
