Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3061,2953,3025,3007,3032,2774,3013,3197,3224,3054,3363,3392,3909,4439,4718,4733,4802,5313,6213,5629,6628,5717,5966,5877,5376,5790,4897,4881,5109,4295,5639,3678,4173,3955,3435,4283,3307,3382,3909,3226,4114,2785,3559,3314,2780,3804,2601,2888,2931,2331,2980,2046,2362,2358,1938,2224,1718,1747,1773,1362,1864,1140,1303,1288,1026,1433,809,993,810,509,764,374,463,548,362,730,410,365,430,222,382,237,220,216,171,229,122,112,84,64,294,239963,Mahaaungmye,MMR010003
 Yes - some difficulty,1,4,7,2,1,3,5,5,6,9,6,5,10,4,12,7,5,2,5,6,4,6,6,4,2,6,4,4,2,7,4,1,5,6,6,8,5,4,7,7,8,5,5,8,3,11,6,5,4,6,9,9,17,8,10,12,9,4,9,7,16,6,9,6,10,18,8,7,14,9,11,8,3,11,5,22,12,12,11,11,20,11,13,16,6,15,15,16,8,3,38,728,Mahaaungmye,MMR010003
 Yes - a lot of difficulty,3,2,1,-,-,1,1,5,4,5,4,2,5,2,3,4,1,-,2,2,3,3,1,5,-,1,5,1,2,2,5,1,2,2,3,2,-,3,2,2,5,5,3,1,2,2,1,2,2,1,5,3,1,-,-,4,1,2,-,2,5,1,2,1,3,1,2,1,3,2,2,2,3,3,-,3,1,-,3,1,5,1,4,1,1,1,-,2,1,-,12,201,Mahaaungmye,MMR010003
 Yes - cannot remember/concentrate at all,2,-,-,-,3,2,2,5,3,5,5,5,5,5,5,6,3,2,8,4,9,4,6,2,4,2,2,-,2,3,2,2,-,2,3,1,2,2,5,2,4,3,7,-,-,1,-,5,3,2,2,2,-,-,2,2,1,1,5,1,4,1,-,1,1,2,1,3,3,-,1,-,1,2,2,4,4,1,2,2,4,2,1,1,-,2,-,2,1,-,7,221,Mahaaungmye,MMR010003
 Total,3067,2959,3033,3009,3036,2780,3021,3212,3237,3073,3378,3404,3929,4450,4738,4750,4811,5317,6228,5641,6644,5730,5979,5888,5382,5799,4908,4886,5115,4307,5650,3682,4180,3965,3447,4294,3314,3391,3923,3237,4131,2798,3574,3323,2785,3818,2608,2900,2940,2340,2996,2060,2380,2366,1950,2242,1729,1754,1787,1372,1889,1148,1314,1296,1040,1454,820,1004,830,520,778,384,470,564,369,759,427,378,446,236,411,251,238,234,178,247,137,132,94,67,351,241113,Mahaaungmye,MMR010003
