Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2868,2987,3050,3326,3602,3463,3510,3607,3354,3581,3683,3456,3830,3897,3541,3440,2924,2999,3039,2649,3109,2491,2749,2692,2437,3035,2536,2555,2822,2419,3021,2290,2514,2621,2168,2943,2193,2207,2500,2265,2599,1823,2547,2191,2009,2515,2005,1819,1960,1751,2290,1712,1793,1987,1647,2023,1667,1443,1604,1322,1764,1211,1198,1283,1101,1313,852,823,575,383,723,376,472,501,470,764,455,340,403,242,415,253,278,234,190,218,111,82,91,58,193,174452,Letpadan,MMR008008
 Yes - some difficulty,69,49,44,41,26,20,12,17,6,9,14,12,14,9,11,15,9,7,9,3,6,5,4,7,6,6,8,3,5,2,17,7,3,6,9,8,8,12,16,12,13,13,13,14,23,14,20,13,27,20,31,18,32,28,27,25,27,21,18,23,38,27,33,42,30,55,33,46,30,14,63,31,31,50,38,83,37,32,47,33,77,45,43,62,40,64,35,24,10,17,59,2235,Letpadan,MMR008008
 Yes - a lot of difficulty,30,12,8,3,2,-,7,7,5,7,7,12,4,5,8,6,3,6,10,4,2,3,3,4,2,2,-,2,2,3,4,3,1,4,4,5,3,2,4,5,4,5,1,1,4,3,1,1,5,4,6,3,5,5,5,1,3,4,3,4,2,6,2,8,8,8,2,5,5,2,12,6,7,5,7,10,5,3,2,6,15,10,12,10,9,7,6,5,9,6,12,484,Letpadan,MMR008008
 Yes - cannot remember/concentrate at all,6,8,3,1,6,5,2,4,3,6,7,1,9,5,6,5,6,4,2,1,8,2,4,1,-,3,2,2,3,1,1,6,2,3,1,4,1,1,3,1,5,2,1,1,-,1,2,2,2,2,5,1,1,-,1,1,2,-,-,4,2,2,1,1,1,4,3,1,-,2,2,-,1,-,2,2,5,-,2,1,5,3,2,2,2,2,3,1,1,3,8,236,Letpadan,MMR008008
 Total,2973,3056,3105,3371,3636,3488,3531,3635,3368,3603,3711,3481,3857,3916,3566,3466,2942,3016,3060,2657,3125,2501,2760,2704,2445,3046,2546,2562,2832,2425,3043,2306,2520,2634,2182,2960,2205,2222,2523,2283,2621,1843,2562,2207,2036,2533,2028,1835,1994,1777,2332,1734,1831,2020,1680,2050,1699,1468,1625,1353,1806,1246,1234,1334,1140,1380,890,875,610,401,800,413,511,556,517,859,502,375,454,282,512,311,335,308,241,291,155,112,111,84,272,177407,Letpadan,MMR008008
