Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3717,3695,3649,4029,4027,3702,4004,4001,3818,3694,3949,3709,4307,4630,4620,4459,4256,4680,5210,4394,5541,4482,4750,4699,4230,4982,4093,4337,4565,4091,5111,3603,3963,3965,3302,4345,3090,3360,3601,3005,3728,2643,3314,3209,2552,3746,2567,2750,2798,2188,2937,2132,2298,2294,1982,2675,1899,1808,1739,1360,1977,1248,1345,1340,1152,1532,901,1049,845,533,923,488,589,511,421,834,382,392,452,262,415,243,258,269,169,227,140,103,85,68,252,235689,Amarapura,MMR010006
 Yes - some difficulty,23,11,13,12,8,6,5,14,10,19,18,13,10,16,12,13,6,13,12,9,15,14,10,4,10,15,7,10,14,3,17,14,14,9,13,22,9,14,12,8,16,7,12,18,6,23,14,12,16,12,12,18,14,18,9,19,18,18,19,9,24,14,16,18,13,20,20,21,18,8,27,15,13,13,18,43,7,17,22,10,31,21,22,22,14,23,6,17,11,4,43,1338,Amarapura,MMR010006
 Yes - a lot of difficulty,16,8,4,3,1,6,8,3,6,9,7,6,5,5,7,5,3,2,6,3,3,2,2,-,3,4,2,4,1,1,4,1,3,3,3,4,-,2,1,2,4,1,2,3,-,3,2,2,1,4,4,-,1,2,-,4,1,4,3,2,1,2,-,5,5,7,4,1,7,1,4,2,2,3,2,6,1,3,4,1,3,3,2,3,2,7,5,2,4,2,9,304,Amarapura,MMR010006
 Yes - cannot remember/concentrate at all,11,4,3,3,6,5,5,7,8,8,5,6,4,4,4,8,7,-,8,6,3,2,4,2,1,3,3,4,1,1,2,-,6,5,1,6,1,3,4,2,4,2,3,3,2,5,4,2,1,-,2,2,6,2,4,4,3,2,-,4,6,2,1,1,3,2,-,1,-,1,6,1,1,1,4,2,1,2,4,1,1,1,3,2,1,2,3,-,3,3,7,287,Amarapura,MMR010006
 Total,3767,3718,3669,4047,4042,3719,4022,4025,3842,3730,3979,3734,4326,4655,4643,4485,4272,4695,5236,4412,5562,4500,4766,4705,4244,5004,4105,4355,4581,4096,5134,3618,3986,3982,3319,4377,3100,3379,3618,3017,3752,2653,3331,3233,2560,3777,2587,2766,2816,2204,2955,2152,2319,2316,1995,2702,1921,1832,1761,1375,2008,1266,1362,1364,1173,1561,925,1072,870,543,960,506,605,528,445,885,391,414,482,274,450,268,285,296,186,259,154,122,103,77,311,237618,Amarapura,MMR010006
