Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1218,1267,1152,1296,1239,1245,1327,1395,1397,1187,1240,1161,1305,1440,1311,1189,1152,1101,1152,1036,1078,874,961,951,852,1036,829,1017,1037,919,1135,812,1021,899,843,1041,804,869,877,754,963,669,905,751,591,848,625,614,672,520,672,487,488,516,481,509,377,483,378,311,439,246,236,283,202,295,181,192,183,119,185,74,97,85,83,123,73,61,60,46,63,30,40,32,30,30,11,10,8,7,31,58834,Tamu,MMR005030
 Yes - some difficulty,2,1,6,4,6,4,6,6,5,10,5,3,6,7,9,6,4,2,4,1,2,4,1,1,3,-,3,2,3,1,4,1,2,3,4,3,-,1,2,1,3,4,2,2,3,7,4,1,4,2,5,3,4,4,1,8,5,2,8,4,9,2,5,1,6,4,2,5,2,4,7,6,5,7,3,5,4,4,7,4,5,4,4,2,1,4,3,2,1,3,8,343,Tamu,MMR005030
 Yes - a lot of difficulty,5,4,2,3,1,1,-,1,1,1,1,2,-,3,2,2,3,1,2,-,2,2,-,-,2,-,2,2,1,4,1,2,1,5,1,-,-,1,-,1,1,-,1,1,1,1,1,2,1,-,2,-,2,-,1,3,-,1,1,-,1,1,-,1,-,1,-,1,-,1,4,-,-,1,-,1,2,1,-,-,1,2,-,1,2,3,-,2,-,-,1,108,Tamu,MMR005030
 Yes - cannot remember/concentrate at all,-,-,-,-,1,1,1,2,2,1,3,1,2,-,1,4,-,1,1,3,-,-,-,3,-,1,1,3,-,1,1,1,1,-,-,2,-,-,1,-,-,-,1,-,1,-,-,-,-,-,-,-,1,-,-,2,1,-,-,-,1,-,-,1,1,-,-,1,-,1,-,-,-,-,-,1,1,-,-,-,1,-,-,1,2,-,-,-,-,-,2,58,Tamu,MMR005030
 Total,1225,1272,1160,1303,1247,1251,1334,1404,1405,1199,1249,1167,1313,1450,1323,1201,1159,1105,1159,1040,1082,880,962,955,857,1037,835,1024,1041,925,1141,816,1025,907,848,1046,804,871,880,756,967,673,909,754,596,856,630,617,677,522,679,490,495,520,483,522,383,486,387,315,450,249,241,286,209,300,183,199,185,125,196,80,102,93,86,130,80,66,67,50,70,36,44,36,35,37,14,14,9,10,42,59343,Tamu,MMR005030
