Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2411,2755,2968,3440,3579,3253,3693,3829,3668,3470,3612,3383,3703,3902,3818,3289,2804,2878,3233,2635,3156,2506,2696,2548,2223,2706,2254,2252,2526,2180,2991,2007,2351,2404,2112,3028,2120,2084,2535,2010,2727,1773,2516,2158,1770,2625,1797,1751,2039,1560,2169,1323,1877,1694,1474,1937,1570,1378,1401,1016,1726,908,1118,1108,834,1258,676,790,630,310,764,349,481,522,353,681,343,258,383,158,330,180,200,192,144,256,141,110,102,55,262,167189,Thanbyuzayat,MMR011004
 Yes - some difficulty,7,10,5,7,4,5,6,14,14,9,12,12,15,11,9,11,6,5,13,5,8,9,9,9,3,9,11,8,19,12,16,12,17,12,9,14,14,17,29,12,23,12,18,19,19,39,36,28,25,29,55,21,34,36,36,50,50,47,57,31,81,32,59,50,44,80,50,76,42,23,103,28,46,49,34,86,40,41,53,22,76,27,33,41,22,45,25,19,17,11,72,2521,Thanbyuzayat,MMR011004
 Yes - a lot of difficulty,6,-,1,-,3,3,9,4,5,4,7,5,8,8,8,8,6,2,6,4,5,6,2,3,5,3,1,2,6,4,8,3,3,9,2,2,1,3,3,1,7,2,4,8,-,6,4,2,5,2,2,1,6,2,7,3,8,5,4,5,5,2,2,10,1,7,1,9,8,3,5,6,7,8,3,15,4,7,12,4,11,6,8,12,12,16,9,5,1,5,42,498,Thanbyuzayat,MMR011004
 Yes - cannot remember/concentrate at all,6,-,3,4,6,1,8,5,4,9,3,7,8,7,7,6,7,4,6,2,11,2,4,4,-,7,1,2,1,-,4,-,3,4,2,3,8,2,3,4,2,1,4,-,1,5,2,1,2,7,3,-,1,5,5,3,7,2,1,2,2,4,5,3,5,2,2,2,2,-,5,2,6,3,5,6,3,1,4,2,5,-,3,3,3,4,3,2,2,-,17,328,Thanbyuzayat,MMR011004
 Total,2430,2765,2977,3451,3592,3262,3716,3852,3691,3492,3634,3407,3734,3928,3842,3314,2823,2889,3258,2646,3180,2523,2711,2564,2231,2725,2267,2264,2552,2196,3019,2022,2374,2429,2125,3047,2143,2106,2570,2027,2759,1788,2542,2185,1790,2675,1839,1782,2071,1598,2229,1345,1918,1737,1522,1993,1635,1432,1463,1054,1814,946,1184,1171,884,1347,729,877,682,336,877,385,540,582,395,788,390,307,452,186,422,213,244,248,181,321,178,136,122,71,393,170536,Thanbyuzayat,MMR011004
