Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,936,1105,1354,1473,1185,1375,1196,1190,1405,1022,1668,874,1287,1174,967,1307,963,907,1612,818,2249,752,812,910,769,1771,854,792,1227,572,2285,500,643,521,467,1296,598,451,690,387,1643,323,465,364,322,932,341,299,444,256,1255,218,301,232,240,444,330,193,219,100,909,100,130,118,89,318,152,83,87,39,406,20,54,29,22,93,27,20,32,12,162,7,15,15,6,28,13,2,9,3,52,54337,Mine Pauk(ST),MMR016003
 Yes - some difficulty,-,2,3,2,2,2,4,-,4,2,2,1,3,2,3,3,3,-,2,4,1,4,1,1,1,4,1,-,-,1,3,-,-,2,2,3,1,1,3,1,3,-,1,1,2,7,1,7,2,4,26,3,6,5,9,8,14,5,9,6,38,4,12,9,4,17,11,14,9,6,40,7,9,6,3,10,1,6,3,2,24,2,4,2,2,3,4,1,1,2,7,456,Mine Pauk(ST),MMR016003
 Yes - a lot of difficulty,-,-,-,-,-,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,1,1,-,-,-,3,-,1,1,-,4,-,1,1,-,-,1,1,-,-,5,-,1,-,-,-,-,-,-,-,3,2,1,3,1,2,3,-,-,3,3,-,3,2,2,1,1,3,2,-,19,-,1,2,3,5,2,1,4,1,16,-,2,-,1,1,-,1,-,-,10,128,Mine Pauk(ST),MMR016003
 Yes - cannot remember/concentrate at all,4,1,1,3,-,1,1,2,3,-,3,1,-,1,-,2,-,-,1,1,4,1,-,-,-,2,1,-,-,1,5,1,1,2,-,-,-,-,1,-,7,-,-,-,-,3,1,-,1,1,2,1,1,1,1,2,1,1,1,-,6,-,-,1,1,2,1,-,3,-,13,-,-,1,1,4,2,-,2,3,13,-,3,-,-,3,1,-,-,-,5,133,Mine Pauk(ST),MMR016003
 Total,940,1108,1358,1478,1187,1379,1201,1192,1412,1024,1673,876,1290,1178,971,1312,966,907,1615,823,2255,758,813,911,770,1780,856,793,1228,574,2297,501,645,526,469,1299,600,453,694,388,1658,323,467,365,324,942,343,306,447,261,1286,224,309,241,251,456,348,199,229,109,956,104,145,130,96,338,165,100,101,45,478,27,64,38,29,112,32,27,41,18,215,9,24,17,9,35,18,4,10,5,74,55054,Mine Pauk(ST),MMR016003
