Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2736,2719,2824,3132,3195,2974,3374,3575,3607,3441,3588,3370,3854,4101,3719,3451,3182,3391,3579,3009,3401,2601,2719,2702,2464,2728,2344,2339,2529,2213,3042,2052,2476,2383,2002,2599,2127,2177,2441,1971,2530,1753,2333,2055,1803,2311,1544,1571,1656,1296,1831,1211,1468,1364,1243,1458,1128,1118,1010,854,1237,710,825,791,709,826,594,616,401,313,516,257,313,346,316,470,253,272,248,153,273,137,159,131,109,126,89,44,45,40,168,159155,Mohnyin,MMR001007
 Yes - some difficulty,35,6,2,10,4,5,8,13,11,7,15,8,9,9,12,7,6,5,5,5,5,6,7,3,4,1,8,3,8,7,1,3,6,9,8,8,8,10,5,5,7,6,9,11,11,12,12,12,16,14,23,8,14,22,20,18,19,11,19,19,19,8,15,19,14,25,11,11,14,13,30,6,27,20,16,31,17,15,18,15,18,14,9,15,21,12,5,7,6,3,32,1066,Mohnyin,MMR001007
 Yes - a lot of difficulty,3,1,1,1,2,2,3,3,2,3,6,8,4,7,8,6,5,4,2,3,1,3,2,6,4,2,2,4,1,-,4,1,1,1,2,4,3,-,2,1,4,2,1,1,5,6,-,-,2,2,3,1,-,1,1,3,3,2,-,2,6,2,2,-,1,1,1,2,1,-,4,1,2,3,4,6,3,3,3,3,2,1,4,4,3,5,1,2,4,-,8,239,Mohnyin,MMR001007
 Yes - cannot remember/concentrate at all,1,-,-,2,3,2,3,2,2,1,2,5,3,6,1,4,1,2,2,-,1,4,1,1,-,1,1,2,1,2,2,1,4,-,1,3,1,1,1,1,3,-,-,4,2,4,2,-,1,-,2,-,2,-,-,1,2,-,-,-,3,1,2,-,3,1,-,3,3,1,4,3,-,2,-,2,1,-,1,1,1,1,1,1,-,-,2,-,3,-,4,138,Mohnyin,MMR001007
 Total,2775,2726,2827,3145,3204,2983,3388,3593,3622,3452,3611,3391,3870,4123,3740,3468,3194,3402,3588,3017,3408,2614,2729,2712,2472,2732,2355,2348,2539,2222,3049,2057,2487,2393,2013,2614,2139,2188,2449,1978,2544,1761,2343,2071,1821,2333,1558,1583,1675,1312,1859,1220,1484,1387,1264,1480,1152,1131,1029,875,1265,721,844,810,727,853,606,632,419,327,554,267,342,371,336,509,274,290,270,172,294,153,173,151,133,143,97,53,58,43,212,160598,Mohnyin,MMR001007
