Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,802,1002,1134,1267,1184,1170,1038,1036,1239,938,1415,830,1118,979,840,1051,823,718,1176,714,1496,701,935,806,711,1551,817,820,1007,574,1714,510,654,505,473,1106,612,583,695,431,1256,408,525,447,388,939,511,397,544,405,1169,343,445,468,416,633,513,364,340,183,798,183,210,181,162,367,164,158,152,69,353,50,90,65,52,127,66,36,82,28,160,25,36,21,22,40,23,14,7,8,50,51668,Mineyan,MMR016003
 Yes - some difficulty,-,3,4,3,2,-,1,3,1,1,2,1,1,1,2,-,-,1,2,1,6,-,-,2,1,2,-,2,1,1,3,1,-,-,1,6,1,1,4,1,6,2,4,2,5,10,6,3,12,6,30,9,14,10,11,24,26,9,17,9,59,16,9,17,17,32,15,14,16,7,69,8,16,9,8,18,8,5,6,4,38,5,7,2,4,14,7,3,3,4,17,734,Mineyan,MMR016003
 Yes - a lot of difficulty,-,-,-,-,-,-,-,2,-,1,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,2,-,-,-,-,3,-,1,1,-,2,-,2,1,-,4,-,1,1,-,3,-,1,-,-,3,-,2,2,-,3,1,-,1,-,6,1,-,1,1,3,-,-,1,1,14,-,2,-,1,2,1,1,2,2,9,4,3,3,2,4,1,1,1,1,10,117,Mineyan,MMR016003
 Yes - cannot remember/concentrate at all,-,1,-,1,1,-,1,-,1,1,-,-,-,-,-,1,1,3,2,-,2,-,3,2,-,1,-,-,1,-,1,-,1,-,-,2,3,-,-,-,2,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,1,-,-,3,-,1,-,-,-,-,-,-,-,3,-,-,2,1,3,1,-,-,1,9,-,-,-,1,-,-,-,-,1,9,72,Mineyan,MMR016003
 Total,802,1006,1138,1271,1187,1170,1040,1041,1241,941,1417,832,1119,980,842,1052,824,722,1180,715,1505,701,938,810,712,1556,817,822,1009,575,1721,511,656,506,474,1116,616,586,700,432,1268,410,530,450,393,952,517,401,556,411,1207,352,461,480,427,660,540,374,358,192,866,200,220,199,180,402,179,172,169,77,439,58,108,76,62,150,76,42,90,35,216,34,46,26,29,58,31,18,11,14,86,52591,Mineyan,MMR016003
