Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4930,4933,5028,5409,5792,5384,5507,6126,5843,6014,6332,5832,6573,6835,6468,5917,5575,5876,6506,5004,6447,4540,4954,4840,4066,5795,4207,4845,5192,4231,6315,4121,4549,4765,3674,5490,3505,4227,4471,3491,4817,3101,4089,3788,2927,4567,2842,3412,3475,2698,3814,2432,2678,2749,2195,3190,1937,2204,2022,1464,2414,1278,1376,1357,1177,1807,889,1315,847,589,1303,475,718,709,510,1107,415,530,563,309,623,239,293,274,232,316,139,147,116,82,336,292495,Kambalu,MMR005007
 Yes - some difficulty,64,36,49,58,44,18,19,19,16,19,12,18,18,11,16,13,8,10,7,7,9,7,5,7,7,8,3,7,13,16,11,6,12,11,11,13,12,19,12,10,18,10,20,12,13,22,22,19,18,10,30,10,27,18,21,39,19,21,22,12,55,20,16,22,32,53,36,33,28,23,71,20,25,38,35,55,27,33,38,18,65,19,27,36,16,47,24,18,8,12,68,2062,Kambalu,MMR005007
 Yes - a lot of difficulty,44,41,24,8,6,4,6,9,10,16,9,7,12,9,7,6,3,6,10,2,2,5,3,6,3,3,4,8,3,3,3,4,5,7,5,4,5,2,3,2,2,1,4,2,5,7,1,3,4,1,9,1,4,2,-,7,3,3,8,4,8,3,6,4,4,7,4,3,5,4,7,2,6,5,7,10,7,4,12,7,19,8,10,8,3,5,4,6,6,2,32,608,Kambalu,MMR005007
 Yes - cannot remember/concentrate at all,34,14,4,3,2,5,8,9,5,4,12,2,9,7,12,7,8,4,5,5,6,5,9,4,5,4,5,4,2,2,5,3,2,4,-,6,1,4,3,2,7,4,5,2,3,4,1,4,5,2,4,1,3,2,2,2,3,1,2,2,3,1,3,1,1,2,1,7,2,3,7,1,3,2,-,10,5,1,4,2,2,-,3,2,4,1,2,1,3,1,24,396,Kambalu,MMR005007
 Total,5072,5024,5105,5478,5844,5411,5540,6163,5874,6053,6365,5859,6612,6862,6503,5943,5594,5896,6528,5018,6464,4557,4971,4857,4081,5810,4219,4864,5210,4252,6334,4134,4568,4787,3690,5513,3523,4252,4489,3505,4844,3116,4118,3804,2948,4600,2866,3438,3502,2711,3857,2444,2712,2771,2218,3238,1962,2229,2054,1482,2480,1302,1401,1384,1214,1869,930,1358,882,619,1388,498,752,754,552,1182,454,568,617,336,709,266,333,320,255,369,169,172,133,97,460,295561,Kambalu,MMR005007
