Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1483,1538,1585,1528,1628,1461,1618,1721,1761,1783,1980,1990,2190,2507,2887,2811,2780,3203,3570,3362,4085,3649,3856,3696,3445,3571,3233,3033,3209,2922,3550,2652,2851,2644,2422,2633,2394,2335,2578,2267,2760,2015,2486,2351,2020,2367,2063,2017,2231,1916,2137,1567,1839,1785,1574,1685,1530,1427,1543,1290,1531,963,1114,1047,840,1056,865,835,743,513,709,465,504,522,467,614,403,358,357,237,289,218,232,177,166,159,138,87,79,39,222,158963,Hline,MMR013040
 Yes - some difficulty,7,3,4,1,-,1,4,7,2,5,1,5,3,7,8,7,5,9,2,1,2,1,3,3,6,9,2,2,3,6,5,6,3,6,3,5,8,2,7,6,9,5,9,4,8,9,12,8,8,9,13,8,8,14,11,17,13,6,6,15,20,13,16,14,11,17,14,17,18,10,17,14,22,12,12,27,14,14,21,13,22,26,22,13,23,21,20,12,7,7,53,904,Hline,MMR013040
 Yes - a lot of difficulty,2,-,1,-,-,-,2,1,2,2,3,6,2,4,7,7,3,-,1,5,2,1,2,1,2,1,2,2,3,2,1,2,2,1,-,2,-,3,1,1,1,3,4,3,2,2,3,2,2,1,-,3,3,1,2,3,4,-,3,1,2,5,2,1,1,-,1,4,3,2,4,2,2,3,6,5,4,2,5,2,4,7,8,7,5,5,4,3,4,3,26,254,Hline,MMR013040
 Yes - cannot remember/concentrate at all,-,-,1,2,1,2,4,1,-,2,3,2,3,1,6,3,6,2,-,3,4,2,3,1,-,1,1,1,4,3,5,3,1,1,3,2,-,2,-,-,1,1,2,4,1,6,4,3,3,4,3,-,-,2,3,1,-,2,4,2,1,1,2,2,1,4,1,3,-,1,-,-,3,-,1,1,1,1,5,2,4,-,4,3,2,-,-,4,2,3,9,186,Hline,MMR013040
 Total,1492,1541,1591,1531,1629,1464,1628,1730,1765,1792,1987,2003,2198,2519,2908,2828,2794,3214,3573,3371,4093,3653,3864,3701,3453,3582,3238,3038,3219,2933,3561,2663,2857,2652,2428,2642,2402,2342,2586,2274,2771,2024,2501,2362,2031,2384,2082,2030,2244,1930,2153,1578,1850,1802,1590,1706,1547,1435,1556,1308,1554,982,1134,1064,853,1077,881,859,764,526,730,481,531,537,486,647,422,375,388,254,319,251,266,200,196,185,162,106,92,52,310,160307,Hline,MMR013040
