Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2276,2418,2406,2389,2601,2354,2509,2633,2744,2714,2876,3004,3339,3740,3798,3837,3812,4235,4599,4315,4792,4275,4151,4216,4087,4029,3702,3690,3913,3512,4318,3220,3458,3276,3102,3312,2939,2926,3265,2826,3522,2498,3190,3074,2798,3307,2857,2799,3034,2474,2913,2054,2384,2406,2223,2105,2019,1806,1813,1554,1920,1221,1492,1405,1195,1411,1027,1244,903,706,865,555,653,640,615,837,614,419,499,321,427,265,285,288,238,249,190,130,110,95,308,207565,Thingangyun,MMR013009
 Yes - some difficulty,5,1,3,-,2,3,6,1,7,10,12,10,9,10,11,10,13,11,17,8,8,11,9,11,12,11,6,5,10,8,12,4,10,6,7,8,12,8,17,6,13,6,13,17,13,18,11,12,16,11,17,25,18,19,21,18,19,11,21,18,18,18,20,18,33,31,17,30,34,12,27,12,23,26,22,39,24,17,26,20,29,17,22,20,19,30,19,18,18,10,52,1368,Thingangyun,MMR013009
 Yes - a lot of difficulty,-,1,2,-,-,2,6,3,2,6,2,9,4,5,5,2,5,4,7,8,-,3,2,-,4,4,4,-,1,5,4,3,2,1,2,3,4,-,3,3,4,1,3,5,3,1,4,5,3,6,6,-,4,3,1,3,6,1,5,1,3,2,-,4,7,8,1,2,4,5,4,2,3,-,8,6,5,2,3,1,4,2,3,5,4,4,5,2,4,2,17,308,Thingangyun,MMR013009
 Yes - cannot remember/concentrate at all,1,1,2,1,2,2,1,5,4,6,3,5,2,1,4,2,2,3,7,3,4,5,1,2,1,2,4,2,6,-,5,3,2,1,2,2,1,4,4,2,3,5,3,1,4,8,3,-,1,2,2,2,4,2,-,2,2,3,-,1,2,-,2,1,1,3,2,-,4,-,7,1,1,1,4,6,3,3,2,2,8,1,1,2,3,3,5,2,1,3,13,245,Thingangyun,MMR013009
 Total,2282,2421,2413,2390,2605,2361,2522,2642,2757,2736,2893,3028,3354,3756,3818,3851,3832,4253,4630,4334,4804,4294,4163,4229,4104,4046,3716,3697,3930,3525,4339,3230,3472,3284,3113,3325,2956,2938,3289,2837,3542,2510,3209,3097,2818,3334,2875,2816,3054,2493,2938,2081,2410,2430,2245,2128,2046,1821,1839,1574,1943,1241,1514,1428,1236,1453,1047,1276,945,723,903,570,680,667,649,888,646,441,530,344,468,285,311,315,264,286,219,152,133,110,390,209486,Thingangyun,MMR013009
