Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,746,730,682,661,740,699,763,811,816,818,876,895,983,1158,1245,1232,1265,1408,1620,1424,1559,1458,1423,1433,1356,1506,1156,1181,1236,1204,1356,1037,1149,1042,920,1043,927,946,1022,968,1167,911,1119,1064,1013,1112,1022,1029,1060,935,993,805,935,949,799,851,802,773,682,663,717,475,526,527,435,478,408,413,337,257,341,246,265,254,247,309,209,202,207,155,174,134,128,128,119,97,94,62,54,42,138,70356,Yankin,MMR013010
 Yes - some difficulty,1,2,3,4,-,3,-,1,2,2,-,2,3,3,3,4,1,1,1,1,3,2,1,-,2,2,1,2,-,2,1,-,-,3,2,2,3,2,2,2,3,2,1,3,5,2,4,2,4,3,8,4,6,3,6,7,6,6,6,5,3,5,6,6,2,4,6,3,13,5,9,6,4,6,6,7,13,11,12,5,6,7,8,9,8,15,9,5,7,2,24,387,Yankin,MMR013010
 Yes - a lot of difficulty,-,-,1,1,-,1,1,3,-,3,1,3,1,2,2,1,1,-,1,1,-,2,1,1,1,1,-,-,-,1,-,1,-,1,-,2,1,-,-,-,1,1,1,2,3,-,1,-,1,1,5,1,-,-,2,2,-,-,2,2,-,-,1,2,2,1,2,-,1,1,3,2,-,-,1,2,3,1,3,2,-,2,4,2,2,-,5,3,2,-,8,115,Yankin,MMR013010
 Yes - cannot remember/concentrate at all,-,-,2,-,1,-,1,-,1,1,1,3,1,3,2,-,2,3,1,1,2,-,1,-,1,1,-,1,-,-,1,-,2,1,1,1,-,-,1,-,1,-,-,3,-,-,2,1,1,-,-,-,1,-,-,2,-,-,-,1,1,-,3,4,-,2,1,1,1,2,-,-,1,-,-,1,3,1,-,-,2,2,3,2,4,3,1,-,-,-,2,88,Yankin,MMR013010
 Total,747,732,688,666,741,703,765,815,819,824,878,903,988,1166,1252,1237,1269,1412,1623,1427,1564,1462,1426,1434,1360,1510,1157,1184,1236,1207,1358,1038,1151,1047,923,1048,931,948,1025,970,1172,914,1121,1072,1021,1114,1029,1032,1066,939,1006,810,942,952,807,862,808,779,690,671,721,480,536,539,439,485,417,417,352,265,353,254,270,260,254,319,228,215,222,162,182,145,143,141,133,115,109,70,63,44,172,70946,Yankin,MMR013010
