Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1371,1331,1419,1603,1656,1581,1708,1687,1495,1584,1863,1713,1747,1815,1767,1597,1429,1620,1622,1446,1932,1557,1596,1543,1433,1920,1371,1746,1650,1603,2197,1482,1678,1663,1510,2316,1338,1722,1752,1413,1970,1268,1852,1607,1290,2168,1309,1594,1427,1086,1731,1115,1249,1294,1036,1627,923,1096,1063,737,1239,681,822,814,632,1160,547,758,536,333,710,299,388,371,260,700,226,312,351,156,373,173,214,188,115,161,74,83,62,48,154,105858,Myinmu,MMR005002
 Yes - some difficulty,9,3,4,3,1,1,2,10,6,4,7,6,3,4,2,8,3,2,1,2,7,4,3,5,2,4,-,4,8,4,9,1,3,2,3,6,1,5,1,4,10,6,2,3,6,11,3,3,5,7,8,3,8,13,6,12,5,8,9,6,21,9,8,12,4,27,10,19,17,19,32,11,19,14,11,37,5,14,19,13,25,12,24,18,14,16,6,5,10,3,30,775,Myinmu,MMR005002
 Yes - a lot of difficulty,4,3,1,1,-,4,3,3,6,1,3,4,3,3,3,4,2,1,3,1,5,2,1,2,2,2,1,-,-,1,3,3,-,2,2,4,2,-,2,5,2,1,-,2,-,3,2,1,2,1,2,3,-,1,1,1,-,1,1,-,2,1,3,2,1,2,-,2,2,2,8,-,3,2,2,8,6,2,5,1,6,4,-,3,1,6,1,2,2,2,13,210,Myinmu,MMR005002
 Yes - cannot remember/concentrate at all,-,2,-,-,4,2,-,4,3,4,5,4,5,1,2,2,4,1,3,6,1,4,-,2,2,3,1,-,6,1,2,-,1,-,-,2,1,3,1,-,1,1,-,1,1,2,1,1,1,-,-,-,1,-,-,-,-,1,4,1,1,-,1,-,1,3,-,2,-,-,-,1,1,2,1,4,1,2,3,1,4,-,2,3,-,3,1,1,5,1,1,143,Myinmu,MMR005002
 Total,1384,1339,1424,1607,1661,1588,1713,1704,1510,1593,1878,1727,1758,1823,1774,1611,1438,1624,1629,1455,1945,1567,1600,1552,1439,1929,1373,1750,1664,1609,2211,1486,1682,1667,1515,2328,1342,1730,1756,1422,1983,1276,1854,1613,1297,2184,1315,1599,1435,1094,1741,1121,1258,1308,1043,1640,928,1106,1077,744,1263,691,834,828,638,1192,557,781,555,354,750,311,411,389,274,749,238,330,378,171,408,189,240,212,130,186,82,91,79,54,198,106986,Myinmu,MMR005002
