Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1679,1927,2108,2392,2380,2230,2561,2544,2467,2604,2676,2591,2805,2852,2736,2274,1907,1801,1899,1662,1937,1601,1614,1550,1459,1756,1399,1543,1586,1367,1817,1356,1525,1453,1365,1858,1338,1405,1666,1385,1828,1289,1800,1507,1319,1856,1490,1401,1532,1282,1727,1307,1494,1395,1324,1528,1286,1147,1271,921,1243,747,922,998,808,1020,726,770,565,383,684,308,409,409,372,598,366,317,331,184,272,172,191,200,169,191,126,112,70,62,255,119759,Chaungzon,MMR011003
 Yes - some difficulty,19,34,41,34,9,7,5,9,9,7,5,9,7,9,9,6,7,5,7,8,5,9,8,2,5,5,4,3,5,8,9,5,10,9,11,8,10,9,3,8,11,6,16,13,9,15,17,20,18,17,29,16,29,20,26,32,25,29,31,26,31,33,33,30,31,28,22,25,22,22,43,15,26,32,30,53,41,26,43,21,44,20,27,39,29,29,20,15,24,15,70,1726,Chaungzon,MMR011003
 Yes - a lot of difficulty,11,5,1,5,2,1,3,2,4,3,4,2,4,2,2,3,3,3,6,-,6,4,2,2,2,6,2,2,2,2,6,4,1,4,4,6,2,3,5,3,12,-,6,2,2,3,2,5,4,3,7,1,7,5,2,4,6,-,5,5,8,4,4,3,2,4,6,12,3,1,8,1,3,3,3,8,4,7,9,2,7,4,10,8,6,10,2,7,4,4,18,390,Chaungzon,MMR011003
 Yes - cannot remember/concentrate at all,-,1,1,2,2,2,5,4,4,4,3,1,3,3,1,6,3,6,2,2,3,1,2,2,5,3,2,4,2,1,4,2,2,3,3,4,4,1,1,3,2,-,-,-,1,4,2,-,2,3,3,1,-,2,2,-,4,2,3,2,5,1,1,2,4,7,5,3,1,2,3,1,3,4,4,4,2,4,2,1,-,1,3,8,6,2,2,3,3,2,22,251,Chaungzon,MMR011003
 Total,1709,1967,2151,2433,2393,2240,2574,2559,2484,2618,2688,2603,2819,2866,2748,2289,1920,1815,1914,1672,1951,1615,1626,1556,1471,1770,1407,1552,1595,1378,1836,1367,1538,1469,1383,1876,1354,1418,1675,1399,1853,1295,1822,1522,1331,1878,1511,1426,1556,1305,1766,1325,1530,1422,1354,1564,1321,1178,1310,954,1287,785,960,1033,845,1059,759,810,591,408,738,325,441,448,409,663,413,354,385,208,323,197,231,255,210,232,150,137,101,83,365,122126,Chaungzon,MMR011003
