Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1648,1786,1821,1995,2106,2059,2268,2130,2147,1970,2088,1837,2101,2011,1929,1707,1311,1233,1525,1241,1417,1172,1236,1159,1005,1366,978,1093,1186,1053,1436,959,1239,1164,920,1389,1001,1129,1299,906,1487,772,1169,1080,852,1291,824,835,975,729,1239,740,861,819,719,1048,697,629,717,476,1041,514,572,582,496,738,362,482,333,192,479,195,247,248,192,340,167,129,177,86,229,80,102,104,75,110,62,42,44,26,111,86536,Lamine,MMR011006
 Yes - some difficulty,12,9,3,-,-,3,-,7,6,2,7,4,14,15,3,4,5,2,2,-,5,3,6,4,3,5,2,5,3,2,6,1,5,14,2,11,5,8,13,9,13,5,13,9,12,17,6,12,16,17,30,11,23,29,16,36,25,25,30,18,60,22,40,38,34,58,44,35,22,20,60,25,41,38,33,61,29,17,42,21,44,15,28,25,24,33,12,14,11,14,31,1564,Lamine,MMR011006
 Yes - a lot of difficulty,3,2,-,2,3,1,1,3,2,3,1,2,3,5,2,3,-,2,3,5,3,2,1,2,4,3,3,1,3,1,2,-,2,3,-,2,2,3,5,1,4,2,4,3,1,5,-,-,1,-,4,1,3,-,3,2,4,4,3,1,5,1,3,5,4,2,3,3,2,-,4,2,4,-,2,2,10,6,5,6,11,5,3,1,1,5,3,5,2,-,10,249,Lamine,MMR011006
 Yes - cannot remember/concentrate at all,2,1,-,2,1,2,-,1,4,2,2,3,2,1,3,2,4,2,4,2,3,1,1,2,2,2,1,2,3,2,1,1,1,3,1,2,-,-,2,1,1,1,2,2,1,2,-,-,-,1,1,-,-,1,1,1,2,2,-,1,-,-,-,2,1,3,-,1,1,1,3,-,2,1,-,1,3,-,-,2,-,-,-,2,3,1,-,1,4,-,5,127,Lamine,MMR011006
 Total,1665,1798,1824,1999,2110,2065,2269,2141,2159,1977,2098,1846,2120,2032,1937,1716,1320,1239,1534,1248,1428,1178,1244,1167,1014,1376,984,1101,1195,1058,1445,961,1247,1184,923,1404,1008,1140,1319,917,1505,780,1188,1094,866,1315,830,847,992,747,1274,752,887,849,739,1087,728,660,750,496,1106,537,615,627,535,801,409,521,358,213,546,222,294,287,227,404,209,152,224,115,284,100,133,132,103,149,77,62,61,40,157,88476,Lamine,MMR011006
