Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,316,378,407,409,476,416,419,451,419,428,426,352,409,435,416,306,397,323,384,294,388,263,317,260,251,276,224,283,279,225,299,213,244,219,241,239,208,183,225,185,249,143,203,175,186,225,150,151,158,126,176,122,132,117,135,128,83,78,93,81,118,57,70,64,79,85,48,48,44,23,55,28,36,31,35,39,23,11,21,15,30,12,7,6,10,15,4,3,6,4,15,16836,Bawgali(ST),MMR003004
 Yes - some difficulty,10,10,10,11,6,2,1,2,1,1,1,-,1,2,-,-,1,-,-,1,2,-,-,-,1,3,-,2,-,-,-,-,-,1,1,1,1,1,-,1,2,1,1,3,2,-,3,2,-,2,10,2,2,2,5,3,4,4,3,3,9,7,8,6,16,5,4,5,4,6,10,4,10,6,10,8,6,5,5,3,12,4,2,1,3,4,1,3,1,2,5,303,Bawgali(ST),MMR003004
 Yes - a lot of difficulty,13,9,4,3,-,3,-,1,-,1,-,2,1,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,1,-,1,1,-,-,1,-,-,-,-,2,-,-,1,-,-,-,-,-,2,3,1,-,-,2,-,-,-,-,-,2,1,2,1,-,-,1,2,-,1,2,-,-,1,2,-,2,73,Bawgali(ST),MMR003004
 Yes - cannot remember/concentrate at all,4,2,1,-,-,-,1,1,-,1,-,1,1,1,2,2,-,-,-,1,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,Bawgali(ST),MMR003004
 Total,343,399,422,423,482,421,421,455,420,431,427,355,412,438,418,308,398,323,384,296,390,263,318,261,252,281,224,285,279,225,299,213,244,220,242,240,209,185,225,186,253,144,204,179,188,226,154,154,158,129,186,124,134,119,142,131,87,83,96,84,127,64,78,72,98,92,52,54,50,29,65,32,46,37,47,49,31,17,26,18,43,18,9,8,15,19,5,7,9,6,22,17237,Bawgali(ST),MMR003004
