Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2140,2386,2270,2535,2543,2197,2425,2632,2506,2591,2731,2442,2666,2569,2326,2306,2240,2519,3040,2256,2633,1930,2085,1819,1628,2081,1548,1671,2032,1706,2269,1455,1561,1546,1324,1815,1324,1405,1483,1248,1726,1142,1458,1272,1162,1536,1030,971,1056,917,1449,864,954,904,861,1101,855,674,634,524,925,409,471,418,402,501,333,287,212,149,323,114,193,130,152,210,112,88,88,54,141,48,56,43,47,40,26,21,25,11,59,111061,Hopon,MMR014003
 Yes - some difficulty,4,5,1,1,5,1,7,4,4,3,6,6,8,6,2,9,7,2,3,3,3,4,5,-,4,8,6,9,3,5,5,4,6,8,9,10,7,15,9,11,14,11,8,13,11,20,14,10,20,13,23,14,13,23,24,30,12,20,19,13,22,10,18,11,14,18,21,14,11,17,16,9,14,16,14,23,15,10,13,9,16,9,8,8,4,3,2,4,5,1,3,901,Hopon,MMR014003
 Yes - a lot of difficulty,5,1,-,2,-,-,2,1,-,3,2,3,3,1,1,2,3,3,4,1,2,5,7,2,1,3,-,5,2,-,3,-,2,1,1,3,2,3,2,1,4,3,2,3,-,4,1,3,1,1,3,3,3,4,-,5,3,1,-,2,9,1,3,6,2,3,6,4,1,1,8,1,2,2,4,7,6,3,4,2,4,3,6,7,-,3,3,1,1,-,2,233,Hopon,MMR014003
 Yes - cannot remember/concentrate at all,-,-,-,-,3,1,1,-,3,1,3,1,3,2,-,2,1,2,2,3,5,8,-,-,3,3,1,1,3,3,5,1,2,-,3,3,1,2,2,-,5,2,2,2,-,3,-,-,1,1,3,3,2,2,1,-,3,1,3,2,4,-,1,1,2,2,-,1,1,1,3,2,1,-,1,-,2,3,-,-,4,2,2,-,1,1,-,1,-,1,6,153,Hopon,MMR014003
 Total,2149,2392,2271,2538,2551,2199,2435,2637,2513,2598,2742,2452,2680,2578,2329,2319,2251,2526,3049,2263,2643,1947,2097,1821,1636,2095,1555,1686,2040,1714,2282,1460,1571,1555,1337,1831,1334,1425,1496,1260,1749,1158,1470,1290,1173,1563,1045,984,1078,932,1478,884,972,933,886,1136,873,696,656,541,960,420,493,436,420,524,360,306,225,168,350,126,210,148,171,240,135,104,105,65,165,62,72,58,52,47,31,27,31,13,70,112348,Hopon,MMR014003
