Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,5123,5002,5338,5669,5972,5390,5998,6102,6381,6304,6256,5977,6531,6588,6489,5602,5385,5466,6174,5383,6177,4967,5160,5174,4859,5428,4518,4681,4919,4281,5614,3926,4420,4395,3825,4580,3492,3299,3977,3320,4081,2750,3606,3432,2714,3798,2734,2506,2795,2156,2945,2086,2562,2490,2226,2473,1983,1816,1845,1406,2081,1102,1285,1276,1102,1549,856,952,710,441,918,469,625,583,407,946,464,298,397,186,389,200,238,252,175,268,162,140,97,68,358,279540,Myeik,MMR006005
 Yes - some difficulty,72,32,26,25,16,31,19,27,26,25,19,18,23,25,19,23,26,18,21,16,20,18,17,16,16,18,21,19,26,23,32,22,27,15,14,38,16,22,39,37,46,21,37,33,33,52,53,44,46,39,77,48,53,71,53,53,64,52,75,44,95,56,57,53,47,84,53,65,53,28,80,47,49,63,50,129,47,36,57,29,62,42,47,50,42,70,52,25,29,16,84,3654,Myeik,MMR006005
 Yes - a lot of difficulty,34,15,17,21,8,5,7,9,13,8,9,7,8,15,9,8,7,2,5,11,8,3,6,8,6,6,5,6,7,4,3,4,6,2,4,3,8,4,5,4,6,9,3,5,5,7,6,5,3,4,6,3,4,2,11,11,2,6,6,6,10,5,4,5,3,7,5,6,6,1,8,6,6,7,6,14,6,10,6,3,9,11,3,7,9,16,14,5,2,8,47,685,Myeik,MMR006005
 Yes - cannot remember/concentrate at all,34,2,5,9,10,7,6,8,10,10,12,11,8,17,11,8,5,11,5,9,10,5,7,4,6,8,2,8,4,5,16,6,3,6,9,7,6,3,3,3,13,5,8,7,1,8,2,3,5,4,11,3,8,4,8,9,3,7,2,3,13,3,3,8,3,6,6,1,2,3,7,1,3,3,4,9,2,1,8,4,6,3,5,2,1,10,7,5,2,4,42,610,Myeik,MMR006005
 Total,5263,5051,5386,5724,6006,5433,6030,6146,6430,6347,6296,6013,6570,6645,6528,5641,5423,5497,6205,5419,6215,4993,5190,5202,4887,5460,4546,4714,4956,4313,5665,3958,4456,4418,3852,4628,3522,3328,4024,3364,4146,2785,3654,3477,2753,3865,2795,2558,2849,2203,3039,2140,2627,2567,2298,2546,2052,1881,1928,1459,2199,1166,1349,1342,1155,1646,920,1024,771,473,1013,523,683,656,467,1098,519,345,468,222,466,256,293,311,227,364,235,175,130,96,531,284489,Myeik,MMR006005
