Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,618,662,822,883,763,903,800,801,867,725,1024,402,673,632,589,755,522,367,626,306,676,194,248,294,289,471,225,210,303,216,619,139,231,180,233,515,261,177,330,194,691,131,187,189,189,529,183,105,208,170,603,88,118,109,160,199,125,74,142,127,322,40,69,71,84,153,50,41,49,33,167,12,20,18,27,60,26,8,35,12,71,3,8,7,15,15,5,9,4,6,37,25549,Donhee(ST),MMR005037
 Yes - some difficulty,4,4,3,-,-,-,-,1,-,-,-,-,-,-,1,1,-,-,1,-,2,-,-,1,-,2,-,-,-,-,-,-,-,-,3,2,-,-,-,1,2,-,-,-,1,3,3,1,2,-,8,2,2,1,2,-,3,2,2,-,8,1,-,1,3,6,3,1,4,2,16,3,2,1,2,4,1,-,4,1,7,2,-,3,1,1,-,2,1,-,3,143,Donhee(ST),MMR005037
 Yes - a lot of difficulty,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,2,-,-,1,-,-,1,-,2,-,2,1,-,-,1,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,1,1,1,1,-,-,-,-,2,-,1,-,1,3,-,-,1,-,1,-,-,-,1,2,-,1,-,1,1,1,-,1,-,6,43,Donhee(ST),MMR005037
 Yes - cannot remember/concentrate at all,-,-,1,1,1,-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,1,-,-,-,-,1,-,-,-,-,2,-,1,1,-,1,-,-,-,1,2,2,-,1,-,-,-,-,2,-,3,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,-,-,1,-,2,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,34,Donhee(ST),MMR005037
 Total,622,666,826,884,764,903,800,803,867,725,1024,403,673,632,591,757,522,367,628,306,681,194,248,296,289,474,226,210,305,216,623,140,232,181,237,518,261,177,330,196,697,133,187,190,190,532,186,106,212,170,615,90,121,110,162,199,128,77,145,128,331,41,69,73,88,161,53,43,54,36,187,15,22,21,29,67,27,8,39,14,80,5,9,10,17,17,6,12,6,6,48,25769,Donhee(ST),MMR005037
