Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4379,4617,4822,4994,5443,5169,5349,5302,5013,5231,5496,5349,5706,5835,5847,5263,4767,4686,5194,4449,5244,4309,4623,4327,4205,4917,4010,4212,4875,4096,5083,3994,4129,4286,3588,4794,3435,3499,4058,3569,4167,2770,3938,3738,3479,4122,3126,3036,3564,2847,3608,2587,2807,3024,2583,3188,2573,2317,2472,1840,2494,1442,1573,1701,1462,1663,1133,1170,794,563,976,571,679,739,663,1064,641,487,570,305,544,298,317,318,217,279,169,132,111,81,332,273438,Taikkyi,MMR013005
 Yes - some difficulty,44,55,50,29,26,18,15,26,26,25,24,16,15,21,12,14,16,17,13,5,20,17,11,7,8,8,9,12,9,6,13,13,10,14,15,16,10,14,18,20,18,14,21,20,26,34,22,24,30,25,45,28,39,43,26,53,39,47,45,29,63,30,51,44,40,64,48,48,32,24,50,35,57,48,67,107,46,46,71,37,67,43,40,45,39,51,31,22,11,7,92,2801,Taikkyi,MMR013005
 Yes - a lot of difficulty,27,13,2,1,6,3,5,6,11,9,10,14,14,12,13,10,5,14,7,9,7,7,2,4,5,1,3,2,1,4,5,3,5,3,2,7,3,1,7,6,5,3,6,4,6,3,3,2,3,3,15,2,6,3,2,4,9,1,2,3,9,1,4,5,2,10,3,6,2,6,8,5,3,12,6,16,9,8,12,9,21,6,9,14,14,14,7,3,10,2,27,617,Taikkyi,MMR013005
 Yes - cannot remember/concentrate at all,25,4,2,2,3,7,9,14,4,5,10,12,11,7,11,11,5,2,8,1,7,5,4,2,8,6,4,2,2,3,4,4,2,7,4,2,3,4,3,3,5,5,3,4,-,1,5,4,5,3,4,1,4,3,4,3,7,2,7,-,4,2,2,2,1,3,3,2,1,1,5,2,6,2,2,7,2,3,7,1,2,5,4,4,6,6,1,6,1,1,16,412,Taikkyi,MMR013005
 Total,4475,4689,4876,5026,5478,5197,5378,5348,5054,5270,5540,5391,5746,5875,5883,5298,4793,4719,5222,4464,5278,4338,4640,4340,4226,4932,4026,4228,4887,4109,5105,4014,4146,4310,3609,4819,3451,3518,4086,3598,4195,2792,3968,3766,3511,4160,3156,3066,3602,2878,3672,2618,2856,3073,2615,3248,2628,2367,2526,1872,2570,1475,1630,1752,1505,1740,1187,1226,829,594,1039,613,745,801,738,1194,698,544,660,352,634,352,370,381,276,350,208,163,133,91,467,277268,Taikkyi,MMR013005
