Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,307,323,362,323,358,356,388,383,369,408,410,429,451,494,562,525,608,667,789,735,894,748,732,701,678,680,618,577,599,543,614,485,516,507,490,519,440,409,469,444,518,393,472,454,416,437,421,428,472,376,476,284,416,402,378,371,330,342,337,320,395,227,240,266,214,270,175,204,185,161,186,103,113,116,127,135,102,62,92,38,64,45,57,52,40,33,32,36,16,7,70,32816,Pabedan,MMR013034
 Yes - some difficulty,-,-,1,-,-,-,-,1,1,-,-,3,-,1,3,1,1,2,2,-,1,-,2,1,1,2,-,-,2,2,1,4,3,2,1,2,3,1,1,3,2,-,2,3,2,1,2,2,4,3,1,2,1,5,5,5,4,7,3,7,7,6,7,7,9,11,4,14,12,6,11,9,10,12,11,18,7,8,14,9,8,4,4,4,8,9,4,3,5,2,14,366,Pabedan,MMR013034
 Yes - a lot of difficulty,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,-,-,2,1,-,1,2,-,2,1,-,-,1,-,1,-,1,-,1,1,-,-,1,-,1,1,1,-,-,-,1,-,1,3,2,1,1,-,-,1,4,2,2,-,3,2,-,4,1,2,2,-,3,-,2,-,-,-,2,-,3,1,2,-,1,1,5,1,5,-,1,1,7,92,Pabedan,MMR013034
 Yes - cannot remember/concentrate at all,-,-,-,-,2,2,-,-,-,1,-,1,1,1,1,-,-,-,-,1,-,-,-,-,-,-,2,-,-,-,-,-,1,-,-,1,-,-,-,-,2,1,-,-,3,2,-,2,-,1,1,-,-,-,1,-,-,-,1,1,-,1,1,2,1,-,1,2,1,-,1,-,-,1,-,3,2,-,2,-,1,-,1,1,-,4,2,1,-,-,5,62,Pabedan,MMR013034
 Total,307,325,364,323,360,358,388,384,370,409,410,433,452,496,566,528,609,671,791,736,897,749,734,703,681,682,622,578,601,545,616,489,521,509,492,522,444,411,470,447,523,394,475,458,422,440,423,432,477,380,479,289,419,408,385,376,334,350,345,330,404,234,251,277,224,285,181,222,200,167,201,112,125,129,138,156,113,70,111,48,75,49,63,58,53,47,43,40,22,10,96,33336,Pabedan,MMR013034
