Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,864,896,916,940,1075,976,1004,1012,937,1107,1048,999,1041,1118,1086,931,870,931,969,892,1175,862,909,911,921,1106,880,1043,1186,969,1243,966,925,1061,928,1201,935,990,1160,1008,1169,927,1111,986,851,1061,929,959,951,847,1091,813,865,949,830,917,764,748,778,636,838,568,602,600,523,643,390,471,276,187,268,178,251,239,211,344,187,159,215,134,174,120,116,142,97,104,75,43,30,35,83,66476,Zigon,MMR008011
 Yes - some difficulty,4,3,-,-,1,5,1,3,6,2,5,1,-,1,2,3,3,1,2,2,4,2,-,1,-,4,5,3,2,-,5,6,3,4,3,5,2,4,1,4,4,1,6,4,3,8,4,4,5,5,6,7,3,8,6,12,8,8,16,7,11,11,21,14,9,15,10,21,20,8,15,11,14,23,18,29,23,26,23,25,33,22,22,19,19,26,16,13,8,3,28,784,Zigon,MMR008011
 Yes - a lot of difficulty,7,1,-,-,-,2,4,-,2,1,3,2,3,1,2,-,-,1,1,2,2,1,-,-,1,-,-,1,1,1,2,-,1,1,1,1,1,-,1,1,1,-,2,-,-,-,-,1,2,-,2,2,1,-,1,-,2,2,3,1,3,1,2,4,2,-,2,1,-,1,1,1,-,-,5,3,4,-,5,2,4,3,3,-,3,4,3,4,1,2,9,141,Zigon,MMR008011
 Yes - cannot remember/concentrate at all,2,-,2,1,1,1,2,-,-,4,1,1,1,-,3,3,1,1,2,1,1,2,2,1,1,3,1,1,4,-,3,-,2,2,-,2,1,-,-,2,-,-,-,1,2,-,1,2,2,2,1,-,-,1,-,-,2,1,1,1,2,2,2,2,1,1,2,1,-,-,1,1,-,1,1,2,1,1,1,2,1,1,4,1,2,6,2,1,2,-,6,122,Zigon,MMR008011
 Total,877,900,918,941,1077,984,1011,1015,945,1114,1057,1003,1045,1120,1093,937,874,934,974,897,1182,867,911,913,923,1113,886,1048,1193,970,1253,972,931,1068,932,1209,939,994,1162,1015,1174,928,1119,991,856,1069,934,966,960,854,1100,822,869,958,837,929,776,759,798,645,854,582,627,620,535,659,404,494,296,196,285,191,265,263,235,378,215,186,244,163,212,146,145,162,121,140,96,61,41,40,126,67523,Zigon,MMR008011
